Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed
2023,4,10,23,0,6.9,0,0,0,2.2
2023,4,11,0,0,6.5,0,0,0,2.2
2023,4,11,1,0,6.2,0,0,0,2.1
2023,4,11,2,0,5.800000000000001,0,0,0,2
2023,4,11,3,0,5.4,0,0,0,2
2023,4,11,4,0,5,0,0,0,1.9000000000000001
2023,4,11,5,0,5.1000000000000005,0,0,0,1.8
2023,4,11,6,0,6.6000000000000005,34,70,336,2
2023,4,11,7,0,8.9,68,260,642,1.9000000000000001
2023,4,11,8,0,12.200000000000001,196,377,380,1.7000000000000002
2023,4,11,9,0,15.700000000000001,257,486,362,1.7000000000000002
2023,4,11,10,0,17.900000000000002,220,726,676,1.9000000000000001
2023,4,11,11,0,18.6,197,796,728,2.1
2023,4,11,12,0,18.900000000000002,129,886,897,2.4000000000000004
2023,4,11,13,0,18.8,130,850,883,2.6
2023,4,11,14,0,17.7,268,621,477,2.5
2023,4,11,15,0,16.8,271,302,51,2.4000000000000004
2023,4,11,16,0,16.2,55,55,0,2.4000000000000004
2023,4,11,17,0,15.200000000000001,59,60,1,2.4000000000000004
2023,4,11,18,0,14,40,40,7,2.5
2023,4,11,19,0,13.4,0,0,0,2.5
2023,4,11,20,0,13,0,0,0,2.6
2023,4,11,21,0,12.8,0,0,0,2.6
2023,4,11,22,0,12.600000000000001,0,0,0,2.6
2023,4,11,23,0,12.4,0,0,0,2.7
2023,4,12,0,0,12.3,0,0,0,2.6
2023,4,12,1,0,12.3,0,0,0,2.6
2023,4,12,2,0,12.200000000000001,0,0,0,2.6
2023,4,12,3,0,11.9,0,0,0,2.3000000000000003
2023,4,12,4,0,11.600000000000001,0,0,0,2.1
2023,4,12,5,0,11.600000000000001,0,0,0,2.1
2023,4,12,6,0,12.5,30,30,1,2.1
2023,4,12,7,0,14.100000000000001,157,200,141,2.1
2023,4,12,8,0,16.1,226,333,221,1.9000000000000001
2023,4,12,9,0,17.900000000000002,205,583,595,1.9000000000000001
2023,4,12,10,0,19.6,203,706,668,1.9000000000000001
2023,4,12,11,0,21.1,107,851,902,1.9000000000000001
2023,4,12,12,0,22.3,110,878,906,1.9000000000000001
2023,4,12,13,0,23,110,842,892,2
2023,4,12,14,0,23.200000000000003,109,746,859,2
2023,4,12,15,0,23.1,103,604,806,1.9000000000000001
2023,4,12,16,0,22.3,90,425,720,1.7000000000000002
2023,4,12,17,0,20.400000000000002,70,230,564,1.4000000000000001
2023,4,12,18,0,17.8,30,54,259,1.4000000000000001
2023,4,12,19,0,16.900000000000002,0,0,0,1.5
2023,4,12,20,0,16.400000000000002,0,0,0,1.5
2023,4,12,21,0,15.8,0,0,0,1.5
2023,4,12,22,0,15,0,0,0,1.4000000000000001
2023,4,12,23,0,14.3,0,0,0,1.4000000000000001
2023,4,13,0,0,13.600000000000001,0,0,0,1.3
2023,4,13,1,0,13.100000000000001,0,0,0,1.2000000000000002
2023,4,13,2,0,12.8,0,0,0,1.1
2023,4,13,3,0,12.5,0,0,0,1.1
2023,4,13,4,0,12.3,0,0,0,1.1
2023,4,13,5,0,12.4,0,0,0,1.2000000000000002
2023,4,13,6,0,14.3,39,71,279,1.4000000000000001
2023,4,13,7,0,16.5,80,255,570,1.6
2023,4,13,8,0,19.400000000000002,100,455,728,1.5
2023,4,13,9,0,22.200000000000003,110,633,817,1.8
2023,4,13,10,0,23.900000000000002,105,777,888,1.8
2023,4,13,11,0,25.1,112,862,906,1.8
2023,4,13,12,0,25.8,115,888,908,1.9000000000000001
2023,4,13,13,0,26.1,120,851,889,2.1
2023,4,13,14,0,26,119,754,851,2.1
2023,4,13,15,0,25.400000000000002,112,609,796,2.1
2023,4,13,16,0,24,98,429,707,2
2023,4,13,17,0,21.700000000000003,74,232,550,1.9000000000000001
2023,4,13,18,0,19.3,32,55,242,2
2023,4,13,19,0,18.6,0,0,0,2.1
2023,4,13,20,0,17.8,0,0,0,2.1
2023,4,13,21,0,17,0,0,0,2
2023,4,13,22,0,16.400000000000002,0,0,0,2
2023,4,13,23,0,15.9,0,0,0,1.9000000000000001
2023,4,14,0,0,15.200000000000001,0,0,0,1.7000000000000002
2023,4,14,1,0,14.700000000000001,0,0,0,1.5
2023,4,14,2,0,14.200000000000001,0,0,0,1.3
2023,4,14,3,0,13.8,0,0,0,1.1
2023,4,14,4,0,13.600000000000001,0,0,0,1.1
2023,4,14,5,0,13.600000000000001,0,0,0,1.1
2023,4,14,6,0,15.9,39,77,313,0.9
2023,4,14,7,0,18.3,75,264,605,1
2023,4,14,8,0,20.8,150,449,608,0.7000000000000001
2023,4,14,9,0,24.3,109,639,823,0.6000000000000001
2023,4,14,10,0,26.400000000000002,185,728,715,0.9
2023,4,14,11,0,26.8,257,774,620,1.2000000000000002
2023,4,14,12,0,26.900000000000002,232,795,659,1.5
2023,4,14,13,0,26.6,171,824,791,2
2023,4,14,14,0,25.8,236,660,567,2.4000000000000004
2023,4,14,15,0,25,192,555,578,2.4000000000000004
2023,4,14,16,0,23.8,87,441,752,2.3000000000000003
2023,4,14,17,0,21.200000000000003,67,244,608,2.4000000000000004
2023,4,14,18,0,19,44,45,9,2.4000000000000004
2023,4,14,19,0,18,0,0,0,2.3000000000000003
2023,4,14,20,0,17.1,0,0,0,2.1
2023,4,14,21,0,16.400000000000002,0,0,0,2.1
2023,4,14,22,0,15.9,0,0,0,2.1
2023,4,14,23,0,15.5,0,0,0,2.1
2023,4,15,0,0,15.200000000000001,0,0,0,2
2023,4,15,1,0,14.9,0,0,0,1.8
2023,4,15,2,0,14.5,0,0,0,1.6
2023,4,15,3,0,14.200000000000001,0,0,0,1.4000000000000001
2023,4,15,4,0,13.8,0,0,0,1.3
2023,4,15,5,0,13.700000000000001,0,0,0,1.3
2023,4,15,6,0,14.3,50,51,8,1.5
2023,4,15,7,0,15.3,69,264,613,1.4000000000000001
2023,4,15,8,0,16.8,87,456,743,1.4000000000000001
2023,4,15,9,0,18.2,278,551,422,1.6
2023,4,15,10,0,18.8,116,754,835,1.9000000000000001
2023,4,15,11,0,18.900000000000002,120,838,860,2.1
2023,4,15,12,0,18.8,416,516,116,2.1
2023,4,15,13,0,18.7,335,476,171,2.1
2023,4,15,14,0,18.5,362,425,85,2.1
2023,4,15,15,0,17.900000000000002,104,605,794,2.1
2023,4,15,16,0,17.2,172,180,17,2.1
2023,4,15,17,0,16.2,4,4,0,2
2023,4,15,18,0,14.9,15,15,0,1.6
2023,4,15,19,0,14.200000000000001,0,0,0,1.3
2023,4,15,20,0,13.600000000000001,0,0,0,1.4000000000000001
2023,4,15,21,0,13.100000000000001,0,0,0,1.1
2023,4,15,22,0,12.700000000000001,0,0,0,0.8
2023,4,15,23,0,12.5,0,0,0,0.7000000000000001
2023,4,16,0,0,12.3,0,0,0,0.7000000000000001
2023,4,16,1,0,12.3,0,0,0,0.5
2023,4,16,2,0,12.5,0,0,0,0.30000000000000004
2023,4,16,3,0,12.3,0,0,0,0.5
2023,4,16,4,0,11.9,0,0,0,0.6000000000000001
2023,4,16,5,0,11.9,0,0,0,0.6000000000000001
2023,4,16,6,0,13.4,47,79,245,0.6000000000000001
2023,4,16,7,0,15.700000000000001,23,23,0,0.5
2023,4,16,8,0,17.7,234,246,25,0.5
2023,4,16,9,0,19.200000000000003,272,276,7,0.5
2023,4,16,10,0,20.3,393,637,317,0.5
2023,4,16,11,0,20.5,394,534,167,0.9
2023,4,16,12,0,20.1,385,527,165,1.1
2023,4,16,13,0,19.700000000000003,296,306,12,1.3
2023,4,16,14,0,19.5,357,475,156,1.3
2023,4,16,15,0,19,283,401,187,1.3
2023,4,16,16,0,18.2,220,365,306,1.3
2023,4,16,17,0,17,151,183,106,1.4000000000000001
2023,4,16,18,0,15.600000000000001,40,57,158,1.4000000000000001
2023,4,16,19,0,14.5,0,0,0,1.5
2023,4,16,20,0,13.700000000000001,0,0,0,1.6
2023,4,16,21,0,13,0,0,0,1.6
2023,4,16,22,0,12.4,0,0,0,1.6
2023,4,16,23,0,12,0,0,0,1.6
2023,4,17,0,0,11.8,0,0,0,1.7000000000000002
2023,4,17,1,0,11.600000000000001,0,0,0,1.7000000000000002
2023,4,17,2,0,11.5,0,0,0,1.9000000000000001
2023,4,17,3,0,11.3,0,0,0,2
2023,4,17,4,0,11.100000000000001,0,0,0,2.2
2023,4,17,5,0,11.100000000000001,0,0,0,2.1
2023,4,17,6,0,11.4,28,28,0,1.7000000000000002
2023,4,17,7,0,12.200000000000001,54,54,1,1.2000000000000002
2023,4,17,8,0,13.600000000000001,20,20,0,0.9
2023,4,17,9,0,14.8,97,97,0,0.8
2023,4,17,10,0,15.700000000000001,84,84,0,1.1
2023,4,17,11,0,16.3,53,53,0,1.7000000000000002
2023,4,17,12,0,17.2,76,76,0,2
2023,4,17,13,0,17.900000000000002,369,374,6,2.1
2023,4,17,14,0,18,114,792,895,2.3000000000000003
2023,4,17,15,0,17.400000000000002,244,245,2,2.6
2023,4,17,16,0,16.6,89,464,781,2.6
2023,4,17,17,0,15.200000000000001,166,185,61,2.3000000000000003
2023,4,17,18,0,13.3,50,51,4,2
2023,4,17,19,0,12.200000000000001,0,0,0,1.9000000000000001
2023,4,17,20,0,11.4,0,0,0,1.7000000000000002
2023,4,17,21,0,11,0,0,0,1.7000000000000002
2023,4,17,22,0,10.8,0,0,0,2
2023,4,17,23,0,10.200000000000001,0,0,0,2.2
2023,4,18,0,0,9.3,0,0,0,2.1
2023,4,18,1,0,8.5,0,0,0,2
2023,4,18,2,0,8.1,0,0,0,2.1
2023,4,18,3,0,7.7,0,0,0,2.3000000000000003
2023,4,18,4,0,7.300000000000001,0,0,0,2.4000000000000004
2023,4,18,5,0,7.1000000000000005,0,0,0,2.4000000000000004
2023,4,18,6,0,8.4,42,42,0,2.8000000000000003
2023,4,18,7,0,9.8,175,183,24,3.2
2023,4,18,8,0,10.9,278,393,227,3.4000000000000004
2023,4,18,9,0,12,139,139,0,3.5
2023,4,18,10,0,12.9,101,101,0,3.4000000000000004
2023,4,18,11,0,13.200000000000001,206,206,0,3.4000000000000004
2023,4,18,12,0,13.200000000000001,147,147,0,3.4000000000000004
2023,4,18,13,0,13.200000000000001,487,643,187,3.2
2023,4,18,14,0,13.100000000000001,386,674,380,3.1
2023,4,18,15,0,12.8,114,643,828,3.1
2023,4,18,16,0,12.100000000000001,95,464,763,2.9000000000000004
2023,4,18,17,0,11.100000000000001,72,263,630,2.6
2023,4,18,18,0,9.1,37,74,336,2.2
2023,4,18,19,0,7.7,0,0,0,2.2
2023,4,18,20,0,6.9,0,0,0,2
2023,4,18,21,0,6.2,0,0,0,1.9000000000000001
2023,4,18,22,0,5.5,0,0,0,2
2023,4,18,23,0,4.9,0,0,0,2
2023,4,19,0,0,4.5,0,0,0,2
2023,4,19,1,0,4.1000000000000005,0,0,0,1.9000000000000001
2023,4,19,2,0,3.6,0,0,0,1.7000000000000002
2023,4,19,3,0,3.2,0,0,0,1.6
2023,4,19,4,0,3,0,0,0,1.6
2023,4,19,5,0,3.3000000000000003,0,0,0,1.6
2023,4,19,6,0,5.5,48,100,366,2
2023,4,19,7,0,7.800000000000001,125,126,3,2.5
2023,4,19,8,0,9.1,106,500,769,2.9000000000000004
2023,4,19,9,0,10,334,361,41,3
2023,4,19,10,0,11,453,585,170,2.9000000000000004
2023,4,19,11,0,12.3,117,918,944,2.8000000000000003
2023,4,19,12,0,13.4,115,941,950,2.4000000000000004
2023,4,19,13,0,14.3,124,900,923,2.1
2023,4,19,14,0,14.9,248,704,598,1.8
2023,4,19,15,0,15,215,537,501,1.6
2023,4,19,16,0,14.9,86,475,801,1.3
2023,4,19,17,0,13.9,69,268,654,0.8
2023,4,19,18,0,11.700000000000001,36,77,354,0.8
2023,4,19,19,0,10.700000000000001,0,0,0,0.7000000000000001
2023,4,19,20,0,9.600000000000001,0,0,0,0.6000000000000001
2023,4,19,21,0,8.6,0,0,0,0.9
2023,4,19,22,0,7.800000000000001,0,0,0,1.1
2023,4,19,23,0,6.800000000000001,0,0,0,1.3
2023,4,20,0,0,6.300000000000001,0,0,0,1.6
2023,4,20,1,0,5.9,0,0,0,1.8
2023,4,20,2,0,6,0,0,0,2
2023,4,20,3,0,5.7,0,0,0,1.9000000000000001
2023,4,20,4,0,5.4,0,0,0,1.7000000000000002
2023,4,20,5,0,5.5,0,0,0,1.7000000000000002
2023,4,20,6,0,6.7,68,69,4,1.9000000000000001
2023,4,20,7,0,8.1,154,157,10,2
2023,4,20,8,0,9.600000000000001,219,225,12,1.8
2023,4,20,9,0,11.3,128,656,791,1.3
2023,4,20,10,0,12.8,221,728,648,0.8
2023,4,20,11,0,14.200000000000001,139,877,866,0.5
2023,4,20,12,0,15.5,136,900,875,0.6000000000000001
2023,4,20,13,0,16.5,123,869,885,0.9
2023,4,20,14,0,17,117,776,860,1.1
2023,4,20,15,0,17.1,110,631,808,1.2000000000000002
2023,4,20,16,0,16.8,97,450,721,1.3
2023,4,20,17,0,15.100000000000001,78,253,568,1.4000000000000001
2023,4,20,18,0,12.100000000000001,39,72,276,1.5
2023,4,20,19,0,10.600000000000001,0,0,0,1.5
2023,4,20,20,0,9.9,0,0,0,1.4000000000000001
2023,4,20,21,0,9.5,0,0,0,1.4000000000000001
2023,4,20,22,0,9.1,0,0,0,1.2000000000000002
2023,4,20,23,0,8.8,0,0,0,1.2000000000000002
2023,4,21,0,0,8.3,0,0,0,1.1
2023,4,21,1,0,8,0,0,0,1.2000000000000002
2023,4,21,2,0,7.9,0,0,0,1.3
2023,4,21,3,0,8.200000000000001,0,0,0,1.2000000000000002
2023,4,21,4,0,8.3,0,0,0,1.1
2023,4,21,5,0,8.5,0,0,0,1.3
2023,4,21,6,0,10.4,49,101,336,1.9000000000000001
2023,4,21,7,0,12.3,86,288,588,1.9000000000000001
2023,4,21,8,0,14.200000000000001,110,482,716,2
2023,4,21,9,0,15.700000000000001,129,657,787,2
2023,4,21,10,0,16.900000000000002,128,797,852,2.2
2023,4,21,11,0,17.7,131,881,877,2.4000000000000004
2023,4,21,12,0,18.1,131,909,888,2.6
2023,4,21,13,0,18.1,133,872,873,2.7
2023,4,21,14,0,17.8,127,779,848,2.6
2023,4,21,15,0,17.2,118,635,800,2.5
2023,4,21,16,0,16.1,103,456,719,2.5
2023,4,21,17,0,14.5,108,108,2,2.5
2023,4,21,18,0,12.5,56,56,5,2.4000000000000004
2023,4,21,19,0,11.3,0,0,0,2.5
2023,4,21,20,0,10.8,0,0,0,2.5
2023,4,21,21,0,10.5,0,0,0,2.3000000000000003
2023,4,21,22,0,10.200000000000001,0,0,0,2
2023,4,21,23,0,9.8,0,0,0,1.7000000000000002
2023,4,22,0,0,9.600000000000001,0,0,0,1.6
2023,4,22,1,0,9.600000000000001,0,0,0,1.3
2023,4,22,2,0,9.600000000000001,0,0,0,1.2000000000000002
2023,4,22,3,0,9.200000000000001,0,0,0,1.1
2023,4,22,4,0,8.9,0,0,0,1.1
2023,4,22,5,0,8.9,0,0,0,1.1
2023,4,22,6,0,10.200000000000001,40,40,1,1.3
2023,4,22,7,0,11.9,134,140,19,1.2000000000000002
2023,4,22,8,0,14.100000000000001,261,322,116,1.3
2023,4,22,9,0,16.1,317,440,182,1.6
2023,4,22,10,0,17.400000000000002,268,662,499,2.1
2023,4,22,11,0,18.1,375,696,374,2.7
2023,4,22,12,0,18.3,292,815,595,3
2023,4,22,13,0,18.1,338,696,422,3.2
2023,4,22,14,0,17.6,370,501,170,3.3000000000000003
2023,4,22,15,0,16.6,139,139,0,3.3000000000000003
2023,4,22,16,0,15.4,11,11,0,3.4000000000000004
2023,4,22,17,0,14.200000000000001,4,4,0,3.4000000000000004
2023,4,22,18,0,13.3,39,39,1,3.4000000000000004
2023,4,22,19,0,12.9,0,0,0,3.3000000000000003
2023,4,22,20,0,12.8,0,0,0,3.2
2023,4,22,21,0,12.9,0,0,0,2.8000000000000003
2023,4,22,22,0,13,0,0,0,2.4000000000000004
2023,4,22,23,0,13.100000000000001,0,0,0,2.2
2023,4,23,0,0,13.100000000000001,0,0,0,2.1
2023,4,23,1,0,13,0,0,0,2.2
2023,4,23,2,0,12.8,0,0,0,2.6
2023,4,23,3,0,12.600000000000001,0,0,0,2.9000000000000004
2023,4,23,4,0,12.5,0,0,0,3.4000000000000004
2023,4,23,5,0,12.700000000000001,0,0,0,4
2023,4,23,6,0,12.9,59,64,33,3.7
2023,4,23,7,0,12.9,24,24,0,2.5
2023,4,23,8,0,13.100000000000001,79,79,0,1.8
2023,4,23,9,0,13.200000000000001,269,270,3,2.1
2023,4,23,10,0,13.200000000000001,275,276,1,3.4000000000000004
2023,4,23,11,0,14,439,501,72,3.6
2023,4,23,12,0,15.4,397,640,276,3.2
2023,4,23,13,0,16.6,122,899,912,2.4000000000000004
2023,4,23,14,0,17.3,124,798,872,1.7000000000000002
2023,4,23,15,0,17.400000000000002,355,516,247,1.2000000000000002
2023,4,23,16,0,17,62,62,0,1
2023,4,23,17,0,15.5,16,16,0,0.9
2023,4,23,18,0,13.600000000000001,47,47,0,0.9
2023,4,23,19,0,12.5,0,0,0,1.2000000000000002
2023,4,23,20,0,11.5,0,0,0,1.5
2023,4,23,21,0,10.5,0,0,0,1.7000000000000002
2023,4,23,22,0,9.600000000000001,0,0,0,1.8
2023,4,23,23,0,8.9,0,0,0,1.8
2023,4,24,0,0,8.3,0,0,0,1.8
2023,4,24,1,0,7.6000000000000005,0,0,0,1.7000000000000002
2023,4,24,2,0,6.800000000000001,0,0,0,1.7000000000000002
2023,4,24,3,0,6,0,0,0,1.7000000000000002
2023,4,24,4,0,5.300000000000001,0,0,0,1.7000000000000002
2023,4,24,5,0,5.2,0,0,0,1.8
2023,4,24,6,0,6.7,56,119,379,2
2023,4,24,7,0,8.5,91,315,628,1.8
2023,4,24,8,0,10.4,112,516,761,1.5
2023,4,24,9,0,11.9,123,694,839,1.3
2023,4,24,10,0,13,130,832,883,1.4000000000000001
2023,4,24,11,0,13.9,134,917,906,1.4000000000000001
2023,4,24,12,0,14.600000000000001,136,942,912,1.4000000000000001
2023,4,24,13,0,14.9,138,903,896,1.3
2023,4,24,14,0,14.9,426,654,294,1.2000000000000002
2023,4,24,15,0,14.700000000000001,346,389,66,1.1
2023,4,24,16,0,14.100000000000001,243,256,27,1
2023,4,24,17,0,13.100000000000001,38,38,0,0.9
2023,4,24,18,0,11,28,28,0,0.7000000000000001
2023,4,24,19,0,9.9,0,0,0,0.7000000000000001
2023,4,24,20,0,9.600000000000001,0,0,0,0.7000000000000001
2023,4,24,21,0,9.3,0,0,0,0.8
2023,4,24,22,0,8.9,0,0,0,1.1
2023,4,24,23,0,8.200000000000001,0,0,0,1.3
2023,4,25,0,0,7.6000000000000005,0,0,0,1.6
2023,4,25,1,0,7,0,0,0,1.8
2023,4,25,2,0,6.5,0,0,0,1.8
2023,4,25,3,0,5.800000000000001,0,0,0,1.8
2023,4,25,4,0,5.300000000000001,0,0,0,1.6
2023,4,25,5,0,5.5,0,0,0,1.6
2023,4,25,6,0,7.4,59,121,366,1.7000000000000002
2023,4,25,7,0,9.4,97,316,608,1.5
2023,4,25,8,0,11,122,515,735,1.1
2023,4,25,9,0,12,140,692,806,0.8
2023,4,25,10,0,12.600000000000001,154,828,845,0.8
2023,4,25,11,0,13.100000000000001,304,305,1,1
2023,4,25,12,0,13.5,131,131,0,1.1
2023,4,25,13,0,13.9,90,90,0,1.1
2023,4,25,14,0,14.100000000000001,131,131,1,1
2023,4,25,15,0,14,330,366,56,0.9
2023,4,25,16,0,13.600000000000001,287,374,173,0.8
2023,4,25,17,0,12.8,122,129,20,0.6000000000000001
2023,4,25,18,0,11,70,73,28,0.6000000000000001
2023,4,25,19,0,10.100000000000001,0,0,0,0.7000000000000001
2023,4,25,20,0,9.3,0,0,0,0.7000000000000001
2023,4,25,21,0,8.4,0,0,0,0.7000000000000001
2023,4,25,22,0,7.5,0,0,0,0.7000000000000001
2023,4,25,23,0,6.7,0,0,0,0.9
2023,4,26,0,0,6.1000000000000005,0,0,0,1.1
2023,4,26,1,0,5.7,0,0,0,1.3
2023,4,26,2,0,5.2,0,0,0,1.5
2023,4,26,3,0,4.800000000000001,0,0,0,1.6
2023,4,26,4,0,4.4,0,0,0,1.6
2023,4,26,5,0,5,0,0,0,1.6
2023,4,26,6,0,7.4,66,67,1,1.7000000000000002
2023,4,26,7,0,10.100000000000001,178,287,300,1.5
2023,4,26,8,0,12.3,74,74,0,1.4000000000000001
2023,4,26,9,0,13.700000000000001,388,537,217,1.2000000000000002
2023,4,26,10,0,14.4,465,576,139,1.3
2023,4,26,11,0,14.4,399,470,81,1.5
2023,4,26,12,0,14.100000000000001,509,640,147,1.7000000000000002
2023,4,26,13,0,13.700000000000001,247,854,707,1.7000000000000002
2023,4,26,14,0,13.5,469,562,119,1.8
2023,4,26,15,0,13.3,338,368,45,1.8
2023,4,26,16,0,12.700000000000001,176,446,537,1.9000000000000001
2023,4,26,17,0,11.9,134,252,364,1.9000000000000001
2023,4,26,18,0,10.3,58,73,116,1.6
2023,4,26,19,0,9.600000000000001,0,0,0,1.6
2023,4,26,20,0,9.5,0,0,0,1.5
2023,4,26,21,0,9.4,0,0,0,1.4000000000000001
2023,4,26,22,0,9.4,0,0,0,1.5
2023,4,26,23,0,9.4,0,0,0,1.5
2023,4,27,0,0,9.200000000000001,0,0,0,1.4000000000000001
2023,4,27,1,0,9.1,0,0,0,1.4000000000000001
2023,4,27,2,0,8.8,0,0,0,1.4000000000000001
2023,4,27,3,0,8.6,0,0,0,1.4000000000000001
2023,4,27,4,0,8.5,0,0,0,1.3
2023,4,27,5,0,8.700000000000001,0,0,0,1.2000000000000002
2023,4,27,6,0,9.200000000000001,12,12,0,0.9
2023,4,27,7,0,9.4,185,190,14,1.1
2023,4,27,8,0,10.5,67,67,0,0.7000000000000001
2023,4,27,9,0,12.3,76,76,0,0.6000000000000001
2023,4,27,10,0,13.200000000000001,102,102,0,0.8
2023,4,27,11,0,13.8,94,94,0,1
2023,4,27,12,0,14.200000000000001,58,58,0,1.1
2023,4,27,13,0,14.3,39,39,0,1.3
2023,4,27,14,0,14.200000000000001,414,455,52,1.4000000000000001
2023,4,27,15,0,13.600000000000001,358,392,52,1.5
2023,4,27,16,0,12.9,51,51,0,1.6
2023,4,27,17,0,12.200000000000001,182,239,175,1.7000000000000002
2023,4,27,18,0,10.9,60,61,4,1.4000000000000001
2023,4,27,19,0,9.8,0,0,0,1.4000000000000001
2023,4,27,20,0,9.200000000000001,0,0,0,1.3
2023,4,27,21,0,8.6,0,0,0,1.3
2023,4,27,22,0,8.1,0,0,0,1.3
2023,4,27,23,0,8,0,0,0,1.3
2023,4,28,0,0,7.9,0,0,0,1.4000000000000001
2023,4,28,1,0,7.7,0,0,0,1.4000000000000001
2023,4,28,2,0,7.6000000000000005,0,0,0,1.5
2023,4,28,3,0,7.7,0,0,0,1.4000000000000001
2023,4,28,4,0,7.9,0,0,0,1.6
2023,4,28,5,0,8.1,0,0,0,1.8
2023,4,28,6,0,8.8,76,77,6,2.3000000000000003
2023,4,28,7,0,9.5,186,200,38,2.6
2023,4,28,8,0,10.3,142,144,3,2.7
2023,4,28,9,0,11,233,239,8,2.8000000000000003
2023,4,28,10,0,11.3,204,206,2,3
2023,4,28,11,0,11.600000000000001,317,324,8,3.2
2023,4,28,12,0,11.600000000000001,259,261,2,3.2
2023,4,28,13,0,11.5,159,159,1,3.1
2023,4,28,14,0,11.200000000000001,118,118,0,3
2023,4,28,15,0,10.700000000000001,18,18,0,3
2023,4,28,16,0,10.200000000000001,55,55,0,3.1
2023,4,28,17,0,9.700000000000001,59,59,1,3.2
2023,4,28,18,0,9.4,15,15,0,3.2
2023,4,28,19,0,9.200000000000001,0,0,0,3.2
2023,4,28,20,0,9.1,0,0,0,3.3000000000000003
2023,4,28,21,0,9,0,0,0,3.3000000000000003
2023,4,28,22,0,8.9,0,0,0,3.5
2023,4,28,23,0,8.700000000000001,0,0,0,3.8000000000000003
2023,4,29,0,0,8.700000000000001,0,0,0,4
2023,4,29,1,0,8.700000000000001,0,0,0,4.2
2023,4,29,2,0,8.8,0,0,0,4.4
2023,4,29,3,0,8.9,0,0,0,4.5
2023,4,29,4,0,8.9,0,0,0,4.4
2023,4,29,5,0,9,0,0,0,4.1000000000000005
2023,4,29,6,0,9.200000000000001,56,57,2,3.9000000000000004
2023,4,29,7,0,9.600000000000001,43,43,0,3.9000000000000004
2023,4,29,8,0,10.100000000000001,84,85,0,4.2
2023,4,29,9,0,10.5,119,120,1,4.4
2023,4,29,10,0,10.9,104,104,0,4.5
2023,4,29,11,0,11.100000000000001,165,166,0,4.4
2023,4,29,12,0,11.4,133,133,0,4.2
2023,4,29,13,0,11.700000000000001,134,134,0,4
2023,4,29,14,0,11.8,149,150,1,4.1000000000000005
2023,4,29,15,0,11.700000000000001,130,131,1,3.8000000000000003
2023,4,29,16,0,11.5,34,34,0,3.6
2023,4,29,17,0,11.200000000000001,44,44,0,3.5
2023,4,29,18,0,10.9,17,17,0,3.2
2023,4,29,19,0,10.700000000000001,0,0,0,2.8000000000000003
2023,4,29,20,0,10.600000000000001,0,0,0,2.4000000000000004
2023,4,29,21,0,10.5,0,0,0,1.8
2023,4,29,22,0,10.3,0,0,0,1.3
2023,4,29,23,0,10,0,0,0,0.9
2023,4,30,0,0,9.8,0,0,0,0.7000000000000001
2023,4,30,1,0,9.700000000000001,0,0,0,0.8
2023,4,30,2,0,9.5,0,0,0,1.1
2023,4,30,3,0,9.4,0,0,0,1.5
2023,4,30,4,0,9.3,0,0,0,1.6
2023,4,30,5,0,9.4,0,0,0,1.8
2023,4,30,6,0,9.9,38,38,0,1.9000000000000001
2023,4,30,7,0,10.5,81,82,2,2.1
2023,4,30,8,0,11.5,192,200,16,2.4000000000000004
2023,4,30,9,0,12.9,49,49,0,2.7
2023,4,30,10,0,13.600000000000001,133,133,1,3
2023,4,30,11,0,14,195,195,0,3.4000000000000004
2023,4,30,12,0,14.100000000000001,37,37,0,3.5
2023,4,30,13,0,14,161,161,1,3.2
2023,4,30,14,0,13.700000000000001,73,74,0,3
2023,4,30,15,0,13.5,35,35,0,3.1
2023,4,30,16,0,13.4,10,10,0,3.4000000000000004
2023,4,30,17,0,13.200000000000001,5,5,0,3.5
2023,4,30,18,0,13.100000000000001,12,12,0,3.3000000000000003
2023,4,30,19,0,13.100000000000001,0,0,0,3.6
2023,4,30,20,0,14,0,0,0,5.1000000000000005
2023,4,30,21,0,14.5,0,0,0,4.800000000000001
2023,4,30,22,0,14,0,0,0,3.3000000000000003
2023,4,30,23,0,13.4,0,0,0,2.8000000000000003
2023,5,1,0,0,13,0,0,0,3.1
2023,5,1,1,0,12.200000000000001,0,0,0,3.6
2023,5,1,2,0,10.8,0,0,0,4
2023,5,1,3,0,9.3,0,0,0,3.6
2023,5,1,4,0,8.4,0,0,0,3.1
2023,5,1,5,0,8.200000000000001,0,0,0,3.1
2023,5,1,6,0,9.200000000000001,58,58,0,3
2023,5,1,7,0,10.8,80,350,709,3.1
2023,5,1,8,0,12.3,97,546,809,3
2023,5,1,9,0,13.3,113,716,858,2.9000000000000004
2023,5,1,10,0,13.8,152,835,839,3.1
2023,5,1,11,0,14.100000000000001,464,541,88,3.3000000000000003
2023,5,1,12,0,14.3,166,166,0,3.3000000000000003
2023,5,1,13,0,14.4,470,593,141,3.3000000000000003
2023,5,1,14,0,14.3,188,188,0,3.2
2023,5,1,15,0,14.100000000000001,215,216,1,3
2023,5,1,16,0,13.700000000000001,45,45,0,2.7
2023,5,1,17,0,12.9,11,11,0,2.3000000000000003
2023,5,1,18,0,11.5,68,71,22,1.9000000000000001
2023,5,1,19,0,10.4,0,0,0,1.8
