timestamp,temp_air,dhi,dni,ghi,HOURLY_MM_Wh,normalized_pv
2021-03-02 22:00:00,-1.2000000000000002,37,576,121,42823.11,0.16094385795416433
2021-03-02 23:00:00,-1.8,0,0,0,36001.8,-0.0004264409133377741
2021-03-03 00:00:00,-1.9,0,0,0,30824.15,-0.0004264409133377741
2021-03-03 01:00:00,-2.0,0,0,0,27444.52,-0.0004264409133377741
2021-03-03 02:00:00,-2.0,0,0,0,25105.92,-0.0004264409133377741
2021-03-03 03:00:00,-1.7000000000000002,0,0,0,24618.91,-0.0004264409133377741
2021-03-03 04:00:00,-1.6,0,0,0,24045.43,-0.0004264409133377741
2021-03-03 05:00:00,-1.4,0,0,0,24311.8,-0.0004264409133377741
2021-03-03 06:00:00,-1.4,0,0,0,28771.35,-0.0004264409133377741
2021-03-03 07:00:00,-1.6,0,0,0,33787.52,-0.0004264409133377741
2021-03-03 08:00:00,-1.6,0,0,0,35244.53,-0.0004264409133377741
2021-03-03 09:00:00,-1.7000000000000002,0,0,0,36455.86,-0.0004264409133377741
2021-03-03 10:00:00,-1.8,0,0,0,34348.48,-0.0004264409133377741
2021-03-03 11:00:00,-1.7000000000000002,0,0,0,38015.05,-0.0004264409133377741
2021-03-03 12:00:00,-0.4,29,422,70,39806.41,0.08513320358624792
2021-03-03 13:00:00,1.7000000000000002,56,723,258,40490.07,0.3548667388989348
2021-03-03 14:00:00,3.9,73,834,439,39797.5,0.5917198413724112
2021-03-03 15:00:00,5.6000000000000005,82,895,586,36999.81,0.7601689515004926
2021-03-03 16:00:00,6.800000000000001,95,911,683,37860.92,0.8562577409964058
2021-03-03 17:00:00,7.7,100,911,718,42047.45,0.8857997890741532
2021-03-03 18:00:00,8.200000000000001,113,869,687,47933.6,0.8479494295552948
2021-03-03 19:00:00,8.3,128,782,590,50752.08,0.7399357092693164
2021-03-03 20:00:00,7.5,121,688,449,48661.93,0.5767899098507994
2021-03-03 21:00:00,5.6000000000000005,99,545,277,45576.57,0.356618313992724
2021-03-03 22:00:00,3.5,56,282,98,43048.56,0.10934430641668941
2021-03-03 23:00:00,2.7,0,0,0,36621.86,-0.0004264409133377741
2021-03-04 00:00:00,2.4000000000000004,0,0,0,28315.6,-0.0004264409133377741
2021-03-04 01:00:00,2.3000000000000003,0,0,0,25590.85,-0.0004264409133377741
2021-03-04 02:00:00,2.5,0,0,0,24869.67,-0.0004264409133377741
2021-03-04 03:00:00,2.5,0,0,0,23092.17,-0.0004264409133377741
2021-03-04 04:00:00,2.2,0,0,0,23491.72,-0.0004264409133377741
2021-03-04 05:00:00,1.5,0,0,0,24761.42,-0.0004264409133377741
2021-03-04 06:00:00,1.0,0,0,0,28702.52,-0.0004264409133377741
2021-03-04 07:00:00,0.8,0,0,0,35992.0,-0.0004264409133377741
2021-03-04 08:00:00,0.6000000000000001,0,0,0,37565.9,-0.0004264409133377741
2021-03-04 09:00:00,0.6000000000000001,0,0,0,40059.52,-0.0004264409133377741
2021-03-04 10:00:00,0.7000000000000001,0,0,0,42159.27,-0.0004264409133377741
2021-03-04 11:00:00,1.0,0,0,0,41655.95,-0.0004264409133377741
2021-03-04 12:00:00,2.4000000000000004,37,0,37,42595.18,0.02201222546569261
2021-03-04 13:00:00,3.9,15,0,15,41404.88,0.001348545594832386
2021-03-04 14:00:00,4.7,89,0,89,37509.8,0.0708725967087811
2021-03-04 15:00:00,5.1000000000000005,289,39,311,36712.32,0.29517657934786834
2021-03-04 16:00:00,5.5,210,0,210,40080.28,0.18554591911423277
2021-03-04 17:00:00,5.6000000000000005,139,0,139,40168.39,0.11807650870147965
2021-03-04 18:00:00,5.300000000000001,338,392,598,46051.57,0.6817892196345263
2021-03-04 19:00:00,4.5,84,929,637,48323.28,0.8166526456175278
2021-03-04 20:00:00,3.4000000000000004,75,879,498,47502.32,0.6615861078010465
2021-03-04 21:00:00,2.2,62,782,320,43889.2,0.4346351141627268
2021-03-04 22:00:00,0.6000000000000001,40,545,123,41796.93,0.15537101638218076
2021-03-04 23:00:00,-0.4,0,0,0,35315.08,-0.0004264409133377741
2021-03-05 00:00:00,-1.3,0,0,0,29022.98,-0.0004264409133377741
2021-03-05 01:00:00,-1.9,0,0,0,26228.05,-0.0004264409133377741
2021-03-05 02:00:00,-2.3000000000000003,0,0,0,24286.18,-0.0004264409133377741
2021-03-05 03:00:00,-2.6,0,0,0,23699.18,-0.0004264409133377741
2021-03-05 04:00:00,-2.9000000000000004,0,0,0,22883.63,-0.0004264409133377741
2021-03-05 05:00:00,-3.0,0,0,0,23696.3,-0.0004264409133377741
2021-03-05 06:00:00,-3.3000000000000003,0,0,0,29195.52,-0.0004264409133377741
2021-03-05 07:00:00,-3.5,0,0,0,33424.22,-0.0004264409133377741
2021-03-05 08:00:00,-3.8,0,0,0,36050.77,-0.0004264409133377741
2021-03-05 09:00:00,-4.1000000000000005,0,0,0,37016.52,-0.0004264409133377741
2021-03-05 10:00:00,-4.4,0,0,0,38844.13,-0.0004264409133377741
2021-03-05 11:00:00,-4.6000000000000005,0,0,0,40871.54,-0.0004264409133377741
2021-03-05 12:00:00,-4.1000000000000005,29,518,85,41159.64,0.10423411850263584
2021-03-05 13:00:00,-3.2,51,802,284,42473.31,0.3945507128058492
2021-03-05 14:00:00,-2.1,63,920,476,39173.41,0.6541541797788525
2021-03-05 15:00:00,-0.8,69,980,632,36465.51,0.8352437686501595
2021-03-05 16:00:00,0.3,72,1010,735,36531.29,0.9404772386939028
2021-03-05 17:00:00,1.2000000000000002,74,1020,775,39450.53,0.977587241781543
2021-03-05 18:00:00,1.8,75,1010,751,47730.42,0.9486664532048112
2021-03-05 19:00:00,2.0,72,985,663,46541.19,0.8554817237163879
2021-03-05 20:00:00,1.9,66,935,520,43439.4,0.6921617999822193
2021-03-05 21:00:00,1.3,55,827,331,41938.56,0.4496336123899597
2021-03-05 22:00:00,0.1,36,613,131,41649.58,0.16633750376644277
2021-03-05 23:00:00,-0.7000000000000001,0,0,0,33053.53,-0.0004264409133377741
2021-03-06 00:00:00,-1.0,0,0,0,29985.38,-0.0004264409133377741
2021-03-06 01:00:00,-1.2000000000000002,0,0,0,26389.88,-0.0004264409133377741
2021-03-06 02:00:00,-1.2000000000000002,0,0,0,24911.97,-0.0004264409133377741
2021-03-06 03:00:00,-1.2000000000000002,0,0,0,23942.66,-0.0004264409133377741
2021-03-06 04:00:00,-1.0,0,0,0,23626.32,-0.0004264409133377741
2021-03-06 05:00:00,-0.8,0,0,0,24953.56,-0.0004264409133377741
2021-03-06 06:00:00,-0.7000000000000001,0,0,0,26893.03,-0.0004264409133377741
2021-03-06 07:00:00,-0.8,0,0,0,31412.66,-0.0004264409133377741
2021-03-06 08:00:00,-1.1,0,0,0,34605.02,-0.0004264409133377741
2021-03-06 09:00:00,-1.5,0,0,0,35265.72,-0.0004264409133377741
2021-03-06 10:00:00,-1.9,0,0,0,35885.52,-0.0004264409133377741
2021-03-06 11:00:00,-1.8,0,0,0,37115.74,-0.0004264409133377741
2021-03-06 12:00:00,-1.0,34,432,83,39276.18,0.09468154011996158
2021-03-06 13:00:00,0.0,19,0,19,38889.86,0.005385122330570782
2021-03-06 14:00:00,0.5,263,157,335,35010.65,0.35794418745075973
2021-03-06 15:00:00,0.6000000000000001,303,52,333,35029.93,0.32762821476762644
2021-03-06 16:00:00,0.7000000000000001,188,0,188,36328.04,0.1691710171288147
2021-03-06 17:00:00,0.8,221,0,221,40838.34,0.20101982953453026
2021-03-06 18:00:00,0.9,331,30,351,44380.83,0.3371637727388904
2021-03-06 19:00:00,0.9,339,80,388,43966.64,0.3892512360311005
2021-03-06 20:00:00,0.6000000000000001,218,12,224,43413.16,0.20776952794226328
2021-03-06 21:00:00,0.3,60,0,60,42143.96,0.04460162005426487
2021-03-06 22:00:00,-0.6000000000000001,78,6,79,40072.11,0.06403452657471012
2021-03-06 23:00:00,-1.3,0,0,0,33345.01,-0.0004264409133377741
2021-03-07 00:00:00,-1.9,0,0,0,29045.44,-0.0004264409133377741
2021-03-07 01:00:00,-2.5,0,0,0,26485.67,-0.0004264409133377741
2021-03-07 02:00:00,-3.0,0,0,0,24917.73,-0.0004264409133377741
2021-03-07 03:00:00,-3.4000000000000004,0,0,0,23341.72,-0.0004264409133377741
2021-03-07 04:00:00,-3.8,0,0,0,22570.86,-0.0004264409133377741
2021-03-07 05:00:00,-4.1000000000000005,0,0,0,23050.17,-0.0004264409133377741
2021-03-07 06:00:00,-4.3,0,0,0,25665.2,-0.0004264409133377741
2021-03-07 07:00:00,-4.5,0,0,0,29748.85,-0.0004264409133377741
2021-03-07 08:00:00,-4.6000000000000005,0,0,0,32335.99,-0.0004264409133377741
2021-03-07 09:00:00,-4.800000000000001,0,0,0,33955.91,-0.0004264409133377741
2021-03-07 10:00:00,-5.0,0,0,0,36172.71,-0.0004264409133377741
2021-03-07 11:00:00,-4.800000000000001,0,0,0,38265.15,-0.0004264409133377741
2021-03-07 12:00:00,-2.8000000000000003,59,9,60,41495.77,0.04629261047021598
2021-03-07 13:00:00,-1.0,58,752,284,38860.09,0.3806680103329421
2021-03-07 14:00:00,0.1,72,870,473,38478.94,0.6305566135437557
2021-03-07 15:00:00,1.2000000000000002,91,904,620,36851.13,0.7998008669812693
2021-03-07 16:00:00,2.1,103,920,716,35684.69,0.8980786008828573
2021-03-07 17:00:00,3.0,110,922,754,40268.35,0.9311498430147475
2021-03-07 18:00:00,3.6,113,905,727,45955.12,0.900107670358018
2021-03-07 19:00:00,3.9,117,849,634,47279.04,0.7975238315799245
2021-03-07 20:00:00,3.8,114,761,490,48265.9,0.6288817875581942
2021-03-07 21:00:00,2.9000000000000004,95,622,308,43646.24,0.394791751720577
2021-03-07 22:00:00,0.6000000000000001,58,365,118,38579.48,0.1328096773707883
2021-03-07 23:00:00,-0.1,0,0,0,33531.9,-0.0004264409133377741
2021-03-08 00:00:00,-0.3,0,0,0,28750.85,-0.0004264409133377741
2021-03-08 01:00:00,-0.8,0,0,0,25118.79,-0.0004264409133377741
2021-03-08 02:00:00,-1.3,0,0,0,23486.51,-0.0004264409133377741
2021-03-08 03:00:00,-2.1,0,0,0,22607.07,-0.0004264409133377741
2021-03-08 04:00:00,-2.7,0,0,0,23143.44,-0.0004264409133377741
2021-03-08 05:00:00,-3.2,0,0,0,23755.05,-0.0004264409133377741
2021-03-08 06:00:00,-3.7,0,0,0,27514.36,-0.0004264409133377741
2021-03-08 07:00:00,-4.2,0,0,0,31810.43,-0.0004264409133377741
2021-03-08 08:00:00,-4.7,0,0,0,35611.86,-0.0004264409133377741
2021-03-08 09:00:00,-5.2,0,0,0,36675.85,-0.0004264409133377741
2021-03-08 10:00:00,-5.800000000000001,0,0,0,35456.42,-0.0004264409133377741
2021-03-08 11:00:00,-5.800000000000001,0,0,0,39151.11,-0.0004264409133377741
2021-03-08 12:00:00,-4.3,32,547,99,37170.11,0.11538726410795477
2021-03-08 13:00:00,-2.1,54,804,300,38522.5,0.40200449746702943
2021-03-08 14:00:00,-0.6000000000000001,67,914,493,38155.06,0.6553907182858894
2021-03-08 15:00:00,0.8,81,955,645,36063.58,0.8282176031641572
2021-03-08 16:00:00,2.1,91,963,738,38197.22,0.9196182411127861
2021-03-08 17:00:00,3.2,95,970,777,43132.44,0.9532085432398697
2021-03-08 18:00:00,4.1000000000000005,86,972,750,48649.47,0.922531502844905
2021-03-08 19:00:00,4.6000000000000005,85,933,657,49002.19,0.822775233444112
2021-03-08 20:00:00,4.800000000000001,79,874,514,46155.62,0.6596477757634095
2021-03-08 21:00:00,4.0,68,747,326,42744.71,0.42156291026241716
2021-03-08 22:00:00,2.2,48,478,128,38970.17,0.1467388264228042
2021-03-08 23:00:00,1.1,0,0,0,32833.56,-0.0004264409133377741
2021-03-09 00:00:00,0.9,0,0,0,28404.47,-0.0004264409133377741
2021-03-09 01:00:00,0.9,0,0,0,26401.0,-0.0004264409133377741
2021-03-09 02:00:00,1.0,0,0,0,24135.19,-0.0004264409133377741
2021-03-09 03:00:00,1.0,0,0,0,24546.26,-0.0004264409133377741
2021-03-09 04:00:00,0.9,0,0,0,24032.44,-0.0004264409133377741
2021-03-09 05:00:00,0.9,0,0,0,23719.23,-0.0004264409133377741
2021-03-09 06:00:00,1.1,0,0,0,27539.02,-0.0004264409133377741
2021-03-09 07:00:00,1.2000000000000002,0,0,0,32023.59,-0.0004264409133377741
2021-03-09 08:00:00,1.5,0,0,0,35195.54,-0.0004264409133377741
2021-03-09 09:00:00,1.8,0,0,0,35584.08,-0.0004264409133377741
2021-03-09 10:00:00,1.7000000000000002,0,0,0,38297.25,-0.0004264409133377741
2021-03-09 11:00:00,1.7000000000000002,0,0,0,36774.52,-0.0004264409133377741
2021-03-09 12:00:00,3.0,37,0,37,36773.16,0.021897334278780003
2021-03-09 13:00:00,5.0,90,558,264,35820.7,0.3248747570292014
2021-03-09 14:00:00,7.5,104,733,449,35683.38,0.5621536604193552
2021-03-09 15:00:00,9.8,122,794,595,34953.67,0.7210983715114624
2021-03-09 16:00:00,11.5,135,823,692,35555.75,0.8138357835470772
2021-03-09 17:00:00,12.5,134,848,734,39722.18,0.8518061686782332
2021-03-09 18:00:00,12.9,119,873,719,46347.66,0.8381878985518131
2021-03-09 19:00:00,12.8,116,835,632,47863.85,0.7495545765495955
2021-03-09 20:00:00,12.0,103,785,497,46981.65,0.6053997102618465
2021-03-09 21:00:00,9.6,81,689,321,43969.62,0.39668151988276545
2021-03-09 22:00:00,6.2,50,479,132,40767.85,0.14564965085162215
2021-03-09 23:00:00,4.7,0,0,0,34004.33,-0.0004264409133377741
2021-03-10 00:00:00,4.2,0,0,0,26327.15,-0.0004264409133377741
2021-03-10 01:00:00,3.6,0,0,0,24184.6,-0.0004264409133377741
2021-03-10 02:00:00,2.8000000000000003,0,0,0,22121.85,-0.0004264409133377741
2021-03-10 03:00:00,2.0,0,0,0,22028.7,-0.0004264409133377741
2021-03-10 04:00:00,1.3,0,0,0,21430.77,-0.0004264409133377741
2021-03-10 05:00:00,0.8,0,0,0,24731.98,-0.0004264409133377741
2021-03-10 06:00:00,0.4,0,0,0,27338.17,-0.0004264409133377741
2021-03-10 07:00:00,0.3,0,0,0,31299.11,-0.0004264409133377741
2021-03-10 08:00:00,0.2,0,0,0,35109.36,-0.0004264409133377741
2021-03-10 09:00:00,0.1,0,0,0,36067.88,-0.0004264409133377741
2021-03-10 10:00:00,-0.1,0,0,0,35545.67,-0.0004264409133377741
2021-03-10 11:00:00,0.5,0,0,0,37836.48,-0.0004264409133377741
2021-03-10 12:00:00,3.3000000000000003,39,458,100,37576.19,0.10490152757027708
2021-03-10 13:00:00,5.4,67,714,293,38483.86,0.3668589493688216
2021-03-10 14:00:00,7.6,82,834,480,37225.9,0.6001953852550789
2021-03-10 15:00:00,8.8,216,527,533,36629.2,0.6216130673023497
2021-03-10 16:00:00,9.7,111,890,717,36099.43,0.8501950297546682
2021-03-10 17:00:00,10.2,115,894,752,36859.87,0.8811013166888203
2021-03-10 18:00:00,10.5,116,878,724,44895.46,0.8513572265164945
2021-03-10 19:00:00,10.4,110,851,639,45714.59,0.7656085889746652
2021-03-10 20:00:00,9.8,98,797,501,45312.31,0.6152832043031755
2021-03-10 21:00:00,8.6,81,688,324,42303.02,0.3983100761053985
2021-03-10 22:00:00,6.5,52,461,133,39543.43,0.14315912702756492
2021-03-10 23:00:00,4.9,0,0,0,34100.03,-0.0004264409133377741
2021-03-11 00:00:00,4.5,0,0,0,28178.45,-0.0004264409133377741
2021-03-11 01:00:00,4.6000000000000005,0,0,0,25022.62,-0.0004264409133377741
2021-03-11 02:00:00,4.6000000000000005,0,0,0,23487.7,-0.0004264409133377741
2021-03-11 03:00:00,4.6000000000000005,0,0,0,23118.3,-0.0004264409133377741
2021-03-11 04:00:00,4.7,0,0,0,23161.35,-0.0004264409133377741
2021-03-11 05:00:00,4.800000000000001,0,0,0,25735.04,-0.0004264409133377741
2021-03-11 06:00:00,4.9,0,0,0,27261.2,-0.0004264409133377741
2021-03-11 07:00:00,5.0,0,0,0,34239.53,-0.0004264409133377741
2021-03-11 08:00:00,5.1000000000000005,0,0,0,39243.64,-0.0004264409133377741
2021-03-11 09:00:00,5.1000000000000005,0,0,0,37370.83,-0.0004264409133377741
2021-03-11 10:00:00,5.0,0,0,0,34263.79,-0.0004264409133377741
2021-03-11 11:00:00,5.0,0,0,0,35071.44,-0.0004264409133377741
2021-03-11 12:00:00,5.4,20,0,20,37762.95,0.005754765732388992
2021-03-11 13:00:00,6.1000000000000005,139,20,146,38409.08,0.12732415059444044
2021-03-11 14:00:00,7.6,202,347,370,35828.96,0.4171293813447573
2021-03-11 15:00:00,10.0,122,783,596,38628.63,0.7148000580070469
2021-03-11 16:00:00,12.4,122,840,698,35904.45,0.8121853873315775
2021-03-11 17:00:00,14.3,118,869,742,36992.69,0.8458926796678847
2021-03-11 18:00:00,15.4,114,873,722,44414.56,0.8229509680435754
2021-03-11 19:00:00,15.8,112,839,637,48317.15,0.7365648626825164
2021-03-11 20:00:00,15.2,226,292,375,46390.6,0.3966900145205815
2021-03-11 21:00:00,13.7,89,641,318,45345.0,0.3741506698954668
2021-03-11 22:00:00,11.8,91,39,98,39543.67,0.07901919138958846
2021-03-11 23:00:00,10.7,0,0,0,34287.27,-0.0004264409133377741
2021-03-12 00:00:00,10.4,0,0,0,27625.35,-0.0004264409133377741
2021-03-12 01:00:00,10.0,0,0,0,26026.1,-0.0004264409133377741
2021-03-12 02:00:00,9.6,0,0,0,23914.05,-0.0004264409133377741
2021-03-12 03:00:00,9.4,0,0,0,24182.72,-0.0004264409133377741
2021-03-12 04:00:00,9.4,0,0,0,23474.04,-0.0004264409133377741
2021-03-12 05:00:00,9.6,0,0,0,24090.43,-0.0004264409133377741
2021-03-12 06:00:00,9.9,0,0,0,27479.69,-0.0004264409133377741
2021-03-12 07:00:00,10.1,0,0,0,32607.35,-0.0004264409133377741
2021-03-12 08:00:00,10.3,0,0,0,34334.16,-0.0004264409133377741
2021-03-12 09:00:00,10.5,0,0,0,35418.53,-0.0004264409133377741
2021-03-12 10:00:00,10.9,0,0,0,35084.1,-0.0004264409133377741
2021-03-12 11:00:00,10.2,0,0,0,33316.1,-0.0004264409133377741
2021-03-12 12:00:00,10.4,13,0,13,35542.97,-0.0004264409133377741
2021-03-12 13:00:00,10.4,150,10,153,36687.18,0.12969287373268926
2021-03-12 14:00:00,11.2,211,352,382,35008.99,0.42128883882555024
2021-03-12 15:00:00,12.8,241,394,481,36266.34,0.530882066245462
2021-03-12 16:00:00,14.0,235,549,614,38086.71,0.6848565535775433
2021-03-12 17:00:00,14.8,340,133,436,42335.72,0.4216291705306257
2021-03-12 18:00:00,15.2,256,509,612,47098.57,0.6716604147299702
2021-03-12 19:00:00,15.1,85,924,668,46976.97,0.7718983310843381
2021-03-12 20:00:00,14.6,76,877,527,46200.58,0.6249180754892654
2021-03-12 21:00:00,13.2,63,784,346,42811.93,0.41212542477918773
2021-03-12 22:00:00,10.9,43,591,150,37123.07,0.15785742160493385
2021-03-12 23:00:00,9.6,0,0,0,33270.21,-0.0004264409133377741
2021-03-13 00:00:00,9.0,0,0,0,28926.89,-0.0004264409133377741
2021-03-13 01:00:00,8.5,0,0,0,26387.33,-0.0004264409133377741
2021-03-13 02:00:00,8.200000000000001,0,0,0,26405.21,-0.0004264409133377741
2021-03-13 03:00:00,7.7,0,0,0,25717.81,-0.0004264409133377741
2021-03-13 04:00:00,7.0,0,0,0,24277.92,-0.0004264409133377741
2021-03-13 05:00:00,5.4,0,0,0,24349.61,-0.0004264409133377741
2021-03-13 06:00:00,3.0,0,0,0,26418.03,-0.0004264409133377741
2021-03-13 07:00:00,0.8,0,0,0,33146.04,-0.0004264409133377741
2021-03-13 08:00:00,-0.4,0,0,0,33961.73,-0.0004264409133377741
2021-03-13 09:00:00,-1.0,0,0,0,35287.21,-0.0004264409133377741
2021-03-13 10:00:00,-1.5,0,0,0,33785.43,-0.0004264409133377741
2021-03-13 11:00:00,-1.6,0,0,0,34187.52,-0.0004264409133377741
2021-03-13 12:00:00,-0.6000000000000001,40,550,122,36840.67,0.12767663406485905
2021-03-13 13:00:00,0.8,62,795,327,36624.8,0.41005344081291223
2021-03-13 14:00:00,2.5,74,896,515,34657.4,0.6501298179612223
2021-03-13 15:00:00,4.2,96,914,660,34251.82,0.807033234167363
2021-03-13 16:00:00,5.5,103,942,759,38171.8,0.9043277703913021
2021-03-13 17:00:00,6.5,100,964,801,40728.02,0.9407330494874024
2021-03-13 18:00:00,7.1000000000000005,86,975,775,42621.15,0.9133240533062658
2021-03-13 19:00:00,7.5,85,945,685,44378.04,0.8206797083006012
2021-03-13 20:00:00,7.4,77,888,538,42437.97,0.6583412145167729
2021-03-13 21:00:00,6.800000000000001,65,793,354,40932.11,0.43317094025290326
2021-03-13 22:00:00,4.6000000000000005,45,589,154,38147.91,0.1652529205387399
2021-03-13 23:00:00,2.9000000000000004,0,0,0,33968.47,-0.0004264409133377741
2021-03-14 00:00:00,2.4000000000000004,0,0,0,31235.32,-0.0004264409133377741
2021-03-14 01:00:00,1.9,0,0,0,28383.65,-0.0004264409133377741
2021-03-14 03:00:00,1.3,0,0,0,25592.45,-0.0004264409133377741
2021-03-14 04:00:00,0.9,0,0,0,24875.59,-0.0004264409133377741
2021-03-14 05:00:00,0.4,0,0,0,23822.28,-0.0004264409133377741
2021-03-14 06:00:00,0.6000000000000001,0,0,0,24947.5,-0.0004264409133377741
2021-03-14 07:00:00,0.6000000000000001,0,0,0,27479.22,-0.0004264409133377741
2021-03-14 08:00:00,0.6000000000000001,0,0,0,30278.04,-0.0004264409133377741
2021-03-14 09:00:00,0.2,0,0,0,35171.76,-0.0004264409133377741
2021-03-14 10:00:00,0.2,0,0,0,40355.02,-0.0004264409133377741
2021-03-14 11:00:00,0.8,0,0,0,41518.04,-0.0004264409133377741
2021-03-14 12:00:00,2.9000000000000004,39,535,122,41110.82,0.12214415846963307
2021-03-14 13:00:00,5.6000000000000005,60,779,323,41971.88,0.3923269387515228
2021-03-14 14:00:00,7.300000000000001,70,894,515,39657.03,0.6299397394424292
2021-03-14 15:00:00,8.1,83,940,667,37562.64,0.7963853840435112
2021-03-14 16:00:00,8.700000000000001,373,337,609,38398.61,0.6480174828234846
2021-03-14 17:00:00,9.0,346,278,549,43276.78,0.5800893345972297
2021-03-14 18:00:00,9.1,105,937,770,43823.72,0.8934784313875548
2021-03-14 19:00:00,8.8,104,894,676,45163.2,0.7981367264561584
2021-03-14 20:00:00,8.0,277,298,432,46748.96,0.46482897285660824
2021-03-14 21:00:00,6.300000000000001,74,769,357,47474.32,0.4330463063426924
2021-03-14 22:00:00,3.7,47,602,161,43584.59,0.1710593588801229
2021-03-14 23:00:00,1.6,0,0,0,35126.59,-0.0004264409133377741
2021-03-15 00:00:00,0.5,0,0,0,29924.23,-0.0004264409133377741
2021-03-15 01:00:00,-0.3,0,0,0,25337.82,-0.0004264409133377741
2021-03-15 02:00:00,-1.1,0,0,0,24142.56,-0.0004264409133377741
2021-03-15 03:00:00,-1.9,0,0,0,23289.15,-0.0004264409133377741
2021-03-15 04:00:00,-2.4000000000000004,0,0,0,23483.83,-0.0004264409133377741
2021-03-15 05:00:00,-2.8000000000000003,0,0,0,24395.03,-0.0004264409133377741
2021-03-15 06:00:00,-3.0,0,0,0,26598.11,-0.0004264409133377741
2021-03-15 07:00:00,-3.3000000000000003,0,0,0,32248.85,-0.0004264409133377741
2021-03-15 08:00:00,-3.6,0,0,0,36984.99,-0.0004264409133377741
2021-03-15 09:00:00,-4.1000000000000005,0,0,0,37795.26,-0.0004264409133377741
2021-03-15 10:00:00,-4.6000000000000005,0,0,0,41107.12,-0.0004264409133377741
2021-03-15 11:00:00,-4.9,0,0,0,40580.63,-0.0004264409133377741
2021-03-15 12:00:00,-4.3,37,651,141,40339.93,0.14798141001931486
2021-03-15 13:00:00,-3.4000000000000004,55,864,352,42567.99,0.445008504866843
2021-03-15 14:00:00,-2.2,65,945,540,39437.55,0.6898121272321389
2021-03-15 15:00:00,-1.0,76,987,694,38339.4,0.8639323901055788
2021-03-15 16:00:00,0.2,77,1018,796,39048.84,0.9651018760345379
2021-03-15 17:00:00,1.2000000000000002,78,1028,835,39565.11,0.9983368787206663
2021-03-15 18:00:00,1.9,83,1000,798,43310.4,0.956989141532723
2021-03-15 19:00:00,2.3000000000000003,78,979,708,44891.11,0.862221166261222
2021-03-15 20:00:00,2.2,71,934,563,47332.45,0.6995986562104832
2021-03-15 21:00:00,1.8,61,844,376,46584.97,0.4641258092607498
2021-03-15 22:00:00,0.0,43,645,168,43541.32,0.17950646581753493
2021-03-15 23:00:00,-1.5,0,0,0,36174.66,-0.0004264409133377741
2021-03-16 00:00:00,-1.7000000000000002,0,0,0,28048.03,-0.0004264409133377741
2021-03-16 01:00:00,-1.8,0,0,0,26559.1,-0.0004264409133377741
2021-03-16 02:00:00,-1.9,0,0,0,25047.78,-0.0004264409133377741
2021-03-16 03:00:00,-1.9,0,0,0,23443.83,-0.0004264409133377741
2021-03-16 04:00:00,-1.9,0,0,0,22961.25,-0.0004264409133377741
2021-03-16 05:00:00,-1.8,0,0,0,23828.37,-0.0004264409133377741
2021-03-16 06:00:00,-1.7000000000000002,0,0,0,27219.85,-0.0004264409133377741
2021-03-16 07:00:00,-2.0,0,0,0,33351.24,-0.0004264409133377741
2021-03-16 08:00:00,-2.5,0,0,0,35978.32,-0.0004264409133377741
2021-03-16 09:00:00,-2.8000000000000003,0,0,0,36008.12,-0.0004264409133377741
2021-03-16 10:00:00,-3.0,0,0,0,37280.03,-0.0004264409133377741
2021-03-16 11:00:00,-2.7,0,0,0,40768.77,-0.0004264409133377741
2021-03-16 12:00:00,-1.6,43,2,43,42822.22,0.028972031653438923
2021-03-16 13:00:00,-0.5,156,273,251,42725.17,0.2757668026913396
2021-03-16 14:00:00,0.6000000000000001,182,16,191,39904.67,0.17534204120094435
2021-03-16 15:00:00,1.2000000000000002,248,49,279,39901.5,0.27158254106725904
2021-03-16 16:00:00,1.6,152,1,153,41807.68,0.13448552653272444
2021-03-16 17:00:00,2.0,83,0,83,45095.52,0.06627725509876957
2021-03-16 18:00:00,2.4000000000000004,90,0,90,45375.13,0.07287204790979768
2021-03-16 19:00:00,2.4000000000000004,29,0,29,45131.79,0.014466663022158854
2021-03-16 20:00:00,2.5,37,0,37,44001.52,0.02199308014156436
2021-03-16 21:00:00,2.2,13,0,13,42588.92,-0.0004264409133377741
2021-03-16 22:00:00,1.1,14,0,14,42206.48,0.0006503816783916418
2021-03-16 23:00:00,0.7000000000000001,0,0,0,35996.99,-0.0004264409133377741
2021-03-17 00:00:00,0.9,0,0,0,29406.14,-0.0004264409133377741
2021-03-17 01:00:00,0.3,0,0,0,26730.48,-0.0004264409133377741
2021-03-17 02:00:00,0.1,0,0,0,24361.93,-0.0004264409133377741
2021-03-17 03:00:00,0.3,0,0,0,23109.84,-0.0004264409133377741
2021-03-17 04:00:00,0.3,0,0,0,22158.5,-0.0004264409133377741
2021-03-17 05:00:00,0.3,0,0,0,24349.6,-0.0004264409133377741
2021-03-17 06:00:00,0.4,0,0,0,26692.62,-0.0004264409133377741
2021-03-17 07:00:00,0.5,0,0,0,30525.55,-0.0004264409133377741
2021-03-17 08:00:00,0.7000000000000001,0,0,0,37708.55,-0.0004264409133377741
2021-03-17 09:00:00,0.8,0,0,0,39140.13,-0.0004264409133377741
2021-03-17 10:00:00,0.9,0,0,0,36207.51,-0.0004264409133377741
2021-03-17 11:00:00,1.3,0,0,0,37515.56,-0.0004264409133377741
2021-03-17 12:00:00,2.3000000000000003,17,0,17,39241.21,0.003310888171864026
