dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3,Month
2023-06-01 22:15:00,12429.48,10339.35,Jun 1st 2023,2023,11160.6,11286.53,10383.78,12989.42,9738.83,10740.98,6
2023-06-01 22:30:00,11555.23,9649.1,Jun 1st 2023,2023,10794.03,11521.0,9443.05,13293.82,9664.18,10142.1,6
2023-06-01 22:45:00,12716.3,10283.15,Jun 1st 2023,2023,10210.35,10069.23,10010.38,13557.33,9873.63,9880.52,6
2023-06-01 23:00:00,12028.82,9984.17,Jun 1st 2023,2023,9521.7,10300.83,9493.23,12707.37,9288.55,9352.98,6
2023-06-01 23:15:00,10468.0,8588.78,Jun 1st 2023,2023,9822.13,9453.22,9144.35,12739.17,8952.77,8431.25,6
2023-06-01 23:30:00,10028.43,8177.22,Jun 1st 2023,2023,8631.45,8857.63,8848.75,12283.22,8733.53,8802.98,6
2023-06-01 23:45:00,9634.15,7792.03,Jun 1st 2023,2023,7954.63,8203.8,8118.3,11325.73,8511.52,8167.87,6
2023-06-02 00:00:00,9123.77,7333.35,Jun 2nd 2023,2023,8386.18,7986.92,8099.53,11303.18,8511.98,8022.08,6
2023-06-02 00:15:00,8943.28,7176.62,Jun 2nd 2023,2023,7898.88,7640.78,8156.5,11017.52,8663.22,7850.62,6
2023-06-02 00:30:00,9202.37,7487.35,Jun 2nd 2023,2023,7807.19,7312.81,7602.4,10860.85,8434.13,7475.7,6
2023-06-02 00:45:00,9495.63,7373.38,Jun 2nd 2023,2023,7934.42,7488.72,7341.52,10739.03,7496.02,7037.2,6
2023-06-02 01:00:00,9127.92,7422.3,Jun 2nd 2023,2023,7206.18,7549.15,6923.3,10662.77,8330.65,7046.15,6
2023-06-02 01:15:00,8738.1,7009.0,Jun 2nd 2023,2023,6875.08,6680.07,7070.4,10154.02,7625.82,7319.12,6
2023-06-02 01:30:00,8623.67,6932.12,Jun 2nd 2023,2023,6990.25,6649.47,6870.22,9547.77,7659.45,7267.8,6
2023-06-02 01:45:00,8906.9,7213.4,Jun 2nd 2023,2023,6859.87,6759.28,6856.67,9007.8,7211.48,6499.65,6
2023-06-02 02:00:00,8843.87,7109.33,Jun 2nd 2023,2023,6528.18,6435.55,6904.0,8678.77,7614.7,6537.05,6
2023-06-02 02:15:00,8781.42,7065.63,Jun 2nd 2023,2023,6485.05,6600.48,7529.88,8914.33,6960.53,6455.27,6
2023-06-02 02:30:00,8516.58,6814.52,Jun 2nd 2023,2023,6553.73,6282.47,6863.1,8875.6,7044.18,6559.08,6
2023-06-02 02:45:00,8363.03,6685.87,Jun 2nd 2023,2023,6737.32,6413.38,6922.63,8642.07,6715.4,6058.22,6
2023-06-02 03:00:00,8779.4,6650.48,Jun 2nd 2023,2023,6746.07,6303.43,6555.27,8468.08,6686.93,5982.35,6
2023-06-02 03:15:00,8066.92,6382.58,Jun 2nd 2023,2023,6405.18,6545.12,6597.93,8429.7,6517.78,6084.23,6
2023-06-02 03:30:00,8328.63,6681.0,Jun 2nd 2023,2023,6641.62,6257.13,6320.8,8167.18,6442.93,6003.78,6
2023-06-02 03:45:00,8234.92,6579.73,Jun 2nd 2023,2023,6483.63,5964.08,6519.77,7976.05,6598.52,6138.37,6
2023-06-02 04:00:00,8291.53,6626.57,Jun 2nd 2023,2023,6419.27,6311.95,6599.42,7607.23,6635.43,5714.97,6
2023-06-02 04:15:00,8137.67,6452.62,Jun 2nd 2023,2023,6396.82,6494.6,6401.8,7619.8,6528.85,5866.47,6
2023-06-02 04:30:00,7849.98,6200.68,Jun 2nd 2023,2023,6558.33,6142.88,6719.57,7824.1,6520.82,5807.45,6
2023-06-02 04:45:00,8047.9,6391.58,Jun 2nd 2023,2023,6084.9,6205.77,6453.02,7538.12,6407.62,5809.68,6
2023-06-02 05:00:00,8064.98,6394.73,Jun 2nd 2023,2023,6164.8,6399.93,6582.93,7731.08,6423.82,5920.38,6
2023-06-02 05:15:00,8102.63,6405.27,Jun 2nd 2023,2023,6591.55,6314.2,6903.4,7904.1,6904.67,6189.78,6
2023-06-02 05:30:00,8465.62,6405.37,Jun 2nd 2023,2023,6147.18,6751.7,6668.7,7691.22,6689.75,6003.33,6
2023-06-02 05:45:00,8735.38,6781.33,Jun 2nd 2023,2023,6314.85,6521.15,6752.37,7861.2,6394.02,5893.87,6
2023-06-02 06:00:00,8057.37,6383.5,Jun 2nd 2023,2023,6675.22,6852.58,6824.45,8631.17,6939.32,6365.73,6
2023-06-02 06:15:00,8781.83,7124.27,Jun 2nd 2023,2023,7111.98,6889.5,7588.85,8625.1,6697.52,6497.1,6
2023-06-02 06:30:00,9358.47,7753.73,Jun 2nd 2023,2023,7190.33,7506.03,8134.43,8849.97,7006.28,6906.05,6
2023-06-02 06:45:00,9451.13,7750.72,Jun 2nd 2023,2023,8901.0,7689.53,8726.88,9075.1,7812.0,7300.08,6
2023-06-02 07:00:00,10252.17,8199.05,Jun 2nd 2023,2023,8715.98,9044.73,8749.13,8758.17,7175.83,7949.05,6
2023-06-02 07:15:00,10946.43,7815.52,Jun 2nd 2023,2023,8771.33,8966.45,8749.62,9644.72,7593.75,8438.53,6
2023-06-02 07:30:00,9783.5,7256.25,Jun 2nd 2023,2023,9210.25,8483.4,8528.43,8294.98,7617.68,9061.18,6
2023-06-02 07:45:00,10928.73,8403.58,Jun 2nd 2023,2023,9535.4,8552.9,8844.03,8769.92,7347.65,8580.82,6
2023-06-02 08:00:00,10619.93,8416.08,Jun 2nd 2023,2023,9494.65,8948.18,9291.45,9494.15,7586.35,8357.03,6
2023-06-02 08:15:00,10035.53,7631.47,Jun 2nd 2023,2023,9100.53,8916.02,8844.97,9060.67,8262.92,8287.63,6
2023-06-02 08:30:00,11263.82,8711.27,Jun 2nd 2023,2023,9519.98,8858.75,7971.32,9416.12,7838.1,8168.93,6
2023-06-02 08:45:00,11844.45,8639.1,Jun 2nd 2023,2023,9527.15,8459.0,8464.0,9023.32,7905.53,8451.33,6
2023-06-02 09:00:00,11565.97,8856.78,Jun 2nd 2023,2023,9388.7,8647.5,9047.95,9046.6,8367.88,7938.12,6
2023-06-02 09:15:00,11918.95,8902.25,Jun 2nd 2023,2023,9397.08,8730.25,8875.05,10051.45,8738.55,8165.52,6
2023-06-02 09:30:00,11305.22,8580.3,Jun 2nd 2023,2023,8475.67,8816.22,8986.98,9269.78,8409.37,8267.7,6
2023-06-02 09:45:00,10890.88,7991.52,Jun 2nd 2023,2023,8479.03,8169.63,9642.3,10419.4,7865.13,9152.77,6
2023-06-02 10:00:00,11196.6,7897.0,Jun 2nd 2023,2023,8455.47,8787.05,9107.22,9035.57,8449.38,9682.67,6
2023-06-02 10:15:00,11051.2,7768.78,Jun 2nd 2023,2023,8177.68,8718.25,10189.08,8973.87,8333.47,9526.15,6
2023-06-02 10:30:00,11242.57,7793.33,Jun 2nd 2023,2023,9353.6,8477.9,9707.92,9618.0,8167.73,8790.88,6
2023-06-02 10:45:00,11162.2,7721.4,Jun 2nd 2023,2023,8978.97,9297.6,9344.97,9654.5,7802.78,8805.3,6
2023-06-02 11:00:00,11655.65,7954.95,Jun 2nd 2023,2023,9014.13,8811.05,10067.67,8959.48,7898.48,8464.88,6
2023-06-02 11:15:00,11468.9,8409.37,Jun 2nd 2023,2023,8752.18,9487.53,9243.47,8894.87,8451.2,8278.33,6
2023-06-02 11:30:00,12031.57,8434.1,Jun 2nd 2023,2023,9291.4,9156.77,9964.07,9394.08,8665.32,8579.78,6
2023-06-02 11:45:00,11482.72,7935.82,Jun 2nd 2023,2023,8632.18,8998.97,9761.98,9129.03,8547.2,9349.35,6
2023-06-02 12:00:00,10588.18,7461.9,Jun 2nd 2023,2023,8239.53,9168.08,10810.9,8603.68,8283.77,8752.85,6
2023-06-02 12:15:00,11324.22,7766.55,Jun 2nd 2023,2023,8309.08,9276.43,9330.83,8525.63,9475.73,7902.73,6
2023-06-02 12:30:00,11589.38,8771.69,Jun 2nd 2023,2023,8282.88,9251.52,10007.04,8831.56,9489.29,8412.4,6
2023-06-02 12:45:00,11825.63,8976.63,Jun 2nd 2023,2023,7542.32,8212.08,9875.05,8307.4,8788.23,7919.38,6
2023-06-02 13:00:00,11667.35,8635.22,Jun 2nd 2023,2023,8457.2,8227.28,9895.22,8924.38,9757.93,8704.62,6
2023-06-02 13:15:00,11064.67,8112.32,Jun 2nd 2023,2023,8074.97,7613.83,10166.8,7977.22,9142.43,8787.07,6
2023-06-02 13:30:00,12187.32,8874.33,Jun 2nd 2023,2023,8135.45,8019.3,10430.73,8150.78,9442.7,8189.5,6
2023-06-02 13:45:00,11804.37,8535.87,Jun 2nd 2023,2023,8170.12,8839.08,10195.82,8479.78,10213.65,8923.2,6
2023-06-02 14:00:00,13615.72,9320.18,Jun 2nd 2023,2023,8590.38,8350.92,9972.73,8496.47,8854.6,8842.68,6
2023-06-02 14:15:00,12205.15,8994.22,Jun 2nd 2023,2023,9302.4,8314.28,10329.65,8752.05,8860.35,7894.85,6
2023-06-02 14:30:00,11693.28,8348.43,Jun 2nd 2023,2023,8870.67,8784.42,9763.7,9312.07,8426.08,8669.95,6
2023-06-02 14:45:00,11627.98,8268.28,Jun 2nd 2023,2023,8364.9,8628.72,11096.37,8605.35,8489.12,8351.5,6
2023-06-02 15:00:00,12953.08,9584.75,Jun 2nd 2023,2023,9014.33,8357.7,10397.63,8400.53,8057.28,7920.63,6
2023-06-02 15:15:00,13084.85,9081.27,Jun 2nd 2023,2023,8829.42,7974.47,9882.47,8493.43,8974.9,8634.18,6
2023-06-02 15:30:00,13808.02,9950.12,Jun 2nd 2023,2023,8736.15,8531.48,11016.1,8059.47,8185.07,9049.63,6
2023-06-02 15:45:00,13874.98,10459.3,Jun 2nd 2023,2023,8953.92,8153.77,9810.55,7869.25,8683.05,9228.83,6
2023-06-02 16:00:00,14415.48,11199.33,Jun 2nd 2023,2023,9724.75,8396.1,11425.28,7905.92,8419.35,10176.7,6
2023-06-02 16:15:00,14298.27,10913.23,Jun 2nd 2023,2023,8648.48,8055.95,10223.32,8450.55,8484.17,8868.92,6
2023-06-02 16:30:00,14132.25,11014.02,Jun 2nd 2023,2023,9076.23,7903.4,10421.72,8507.95,8185.2,9541.92,6
2023-06-02 16:45:00,12794.32,9641.73,Jun 2nd 2023,2023,8824.48,8387.7,11707.13,9239.25,9093.2,8785.72,6
2023-06-02 17:00:00,12673.07,9387.13,Jun 2nd 2023,2023,9440.83,8549.07,11464.87,9554.75,9269.32,8634.63,6
2023-06-02 17:15:00,12697.9,9643.38,Jun 2nd 2023,2023,8753.03,9057.67,10811.78,9925.2,9135.1,8980.6,6
2023-06-02 17:30:00,11278.52,8727.13,Jun 2nd 2023,2023,9543.97,9317.02,11552.85,10101.9,8997.37,9183.43,6
2023-06-02 17:45:00,11159.25,8366.0,Jun 2nd 2023,2023,10537.37,8514.1,12080.22,10134.17,9614.13,10274.95,6
2023-06-02 18:00:00,11517.13,9063.28,Jun 2nd 2023,2023,9797.8,9307.55,11110.53,11497.25,10046.28,10178.93,6
2023-06-02 18:15:00,12233.2,9134.43,Jun 2nd 2023,2023,10532.35,9490.9,11442.87,11138.62,9814.82,10268.1,6
2023-06-02 18:30:00,11972.28,9377.75,Jun 2nd 2023,2023,10454.87,9415.17,11910.45,10707.58,9567.87,9851.1,6
2023-06-02 18:45:00,11767.53,9101.48,Jun 2nd 2023,2023,10594.47,9992.17,11936.47,10041.6,9913.9,9689.5,6
2023-06-02 19:00:00,12116.83,9406.23,Jun 2nd 2023,2023,10491.47,9369.97,12097.92,9991.02,10063.87,10039.47,6
2023-06-02 19:15:00,12411.88,10205.72,Jun 2nd 2023,2023,11253.38,10052.37,11970.3,9376.83,10068.8,10106.97,6
2023-06-02 19:30:00,11928.73,9326.07,Jun 2nd 2023,2023,10999.58,9856.88,12326.77,9792.1,10575.52,11432.9,6
2023-06-02 19:45:00,11079.72,8775.9,Jun 2nd 2023,2023,10839.17,10522.05,13181.67,9805.95,11093.07,11446.2,6
2023-06-02 20:00:00,12590.87,9614.92,Jun 2nd 2023,2023,11444.82,11353.42,12709.82,9448.58,10522.42,11730.02,6
2023-06-02 20:15:00,12307.33,9811.02,Jun 2nd 2023,2023,11506.7,10399.67,12172.58,9540.83,10752.53,11870.2,6
2023-06-02 20:30:00,12255.87,9804.35,Jun 2nd 2023,2023,11246.32,10312.47,12245.03,9620.8,11406.42,10682.17,6
2023-06-02 20:45:00,11639.27,9327.88,Jun 2nd 2023,2023,11884.68,10722.73,11910.58,10020.62,11143.6,11477.83,6
2023-06-02 21:00:00,12199.63,9708.62,Jun 2nd 2023,2023,11041.53,10525.03,12006.93,10426.67,11166.2,11025.67,6
2023-06-02 21:15:00,11868.35,9800.43,Jun 2nd 2023,2023,11664.63,10659.03,12589.48,10327.23,11720.43,11973.63,6
2023-06-02 21:30:00,12418.97,10267.7,Jun 2nd 2023,2023,11631.6,11044.73,13510.92,10496.37,11979.97,12543.32,6
2023-06-02 21:45:00,12735.15,10418.73,Jun 2nd 2023,2023,11080.08,10310.33,12988.97,10967.37,11429.97,11811.53,6
2023-06-02 22:00:00,12087.95,9952.83,Jun 2nd 2023,2023,11482.72,10683.63,12469.4,10321.58,11236.97,10842.78,6
2023-06-02 22:15:00,12989.42,10701.67,Jun 2nd 2023,2023,11286.53,10383.78,12429.48,9738.83,10740.98,11444.77,6
2023-06-02 22:30:00,13293.82,11090.32,Jun 2nd 2023,2023,11521.0,9443.05,11555.23,9664.18,10142.1,11353.65,6
2023-06-02 22:45:00,13557.33,11560.65,Jun 2nd 2023,2023,10069.23,10010.38,12716.3,9873.63,9880.52,11081.12,6
2023-06-02 23:00:00,12707.37,10729.73,Jun 2nd 2023,2023,10300.83,9493.23,12028.82,9288.55,9352.98,10498.17,6
2023-06-02 23:15:00,12739.17,10204.2,Jun 2nd 2023,2023,9453.22,9144.35,10468.0,8952.77,8431.25,10192.47,6
2023-06-02 23:30:00,12283.22,10321.82,Jun 2nd 2023,2023,8857.63,8848.75,10028.43,8733.53,8802.98,9368.0,6
2023-06-02 23:45:00,11325.73,9405.27,Jun 2nd 2023,2023,8203.8,8118.3,9634.15,8511.52,8167.87,9092.97,6
2023-06-03 00:00:00,11303.18,9363.43,Jun 3rd 2023,2023,7986.92,8099.53,9123.77,8511.98,8022.08,8687.27,6
2023-06-03 00:15:00,11017.52,8985.93,Jun 3rd 2023,2023,7640.78,8156.5,8943.28,8663.22,7850.62,8076.78,6
2023-06-03 00:30:00,10860.85,9057.19,Jun 3rd 2023,2023,7312.81,7602.4,9202.37,8434.13,7475.7,7443.58,6
2023-06-03 00:45:00,10739.03,8828.78,Jun 3rd 2023,2023,7488.72,7341.52,9495.63,7496.02,7037.2,7750.73,6
