,T2M,RH2M,WS2M,ALLSKY_SFC_SW_DWN,Feel_Factor,,T2M: Air temperature at 2 meters (°C)
3/4/2020 15:00,9.72,64.16,4.18,380.25,9.8262336,,
3/4/2020 16:00,9.49,68.92,3.73,191.07,9.6004094,,
3/4/2020 17:00,8.79,72.9,3.72,29.25,8.8970755,,
3/4/2020 18:00,8.43,75.27,3.41,0,8.57361105,,
3/4/2020 19:00,8.1,77.39,3.31,0,8.233872,,
3/4/2020 20:00,7.59,80.13,3.49,0,7.647159350000001,,
3/4/2020 21:00,7.43,82.58,3.63,0,7.3813767,,
3/4/2020 22:00,7.1,85.63,3.78,0,6.928859,,
3/4/2020 23:00,6.58,88,3.77,0,6.34872,,
3/5/2020 0:00,5.93,88.89,4.32,0,5.589669850000001,,
3/5/2020 1:00,5.11,89.26,5.05,0,4.654667300000002,,
3/5/2020 2:00,4.3,88.29,5.22,0,3.912931,,
3/5/2020 3:00,3.79,83.3,5.32,0,3.709713500000001,,
3/5/2020 4:00,3.18,81.34,5.18,0,3.3057716000000013,,
3/5/2020 5:00,2.57,81.5,4.81,0,2.8218775000000003,,
3/5/2020 6:00,2.34,81.35,4.46,12.98,2.695312000000001,,
3/5/2020 7:00,3.44,76.96,4.69,171.43,3.903523200000001,,
3/5/2020 8:00,4.4,69.6,5.04,373.65,5.080720000000001,,
3/5/2020 9:00,5.24,63.43,4.51,549.05,6.200510100000001,,
3/5/2020 10:00,6.02,58.2,3.13,677.7,7.343552,,
3/5/2020 11:00,6.71,55.85,1.89,725.8,8.22360675,,
3/5/2020 12:00,7.25,56.03,1.58,703.22,8.68730375,,
3/5/2020 13:00,7.72,53.1,1.17,604.88,9.234901,,
3/5/2020 14:00,8.09,53.25,0.73,496.83,9.59217125,,
3/5/2020 15:00,8.12,56.92,1.46,357.1,9.3396772,,
3/5/2020 16:00,7.6,64,2.49,172.6,8.468200000000001,,
3/5/2020 17:00,6.43,73.42,2.53,29.67,7.1037533,,
3/5/2020 18:00,5.87,75.96,2.87,0,6.437058600000001,,
3/5/2020 19:00,5.34,78.24,3.67,0,5.702268800000001,,
3/5/2020 20:00,5.18,80.82,4.42,0,5.2791668000000005,,
3/5/2020 21:00,5.16,82.77,4.12,0,5.221105100000001,,
3/5/2020 22:00,5.08,83.53,3.58,0,5.2173107000000005,,
3/5/2020 23:00,5.01,83.5,3.19,0,5.2332175,,
3/6/2020 0:00,5.01,84.06,3.61,0,5.119988300000001,,
3/6/2020 1:00,4.9,84.27,3.24,0,5.082544000000002,,
3/6/2020 2:00,4.73,84.41,3,0,4.9677286500000015,,
3/6/2020 3:00,4.59,84.01,3.08,0,4.845534950000001,,
3/6/2020 4:00,4.46,83.58,3.41,0,4.6847124,,
3/6/2020 5:00,4.24,84.07,3.53,0,4.432929900000001,,
3/6/2020 6:00,4.12,85.54,3.43,10.32,4.259521400000001,,
3/6/2020 7:00,5.46,82.36,3.78,60.12,5.5810608,,
3/6/2020 8:00,6.07,79.58,4.58,127.95,6.1007733,,
3/6/2020 9:00,6.45,79.28,4.86,194.38,6.395378,,
3/6/2020 10:00,6.76,79.5,4.54,174,6.724685,,
3/6/2020 11:00,7.01,79.69,4.2,99.15,7.0066704500000005,,
3/6/2020 12:00,7.18,80.11,4.53,91.95,7.0747713999999995,,
3/6/2020 13:00,7.22,80.76,5,115.82,6.9903696,,
3/6/2020 14:00,6.98,82.05,5.66,81.2,6.590412000000001,,
3/6/2020 15:00,6.47,85.79,5.99,32.08,5.8995846499999995,,
3/6/2020 16:00,5.81,89.49,6.1,13.2,5.092325450000001,,
3/6/2020 17:00,5.3,90.98,5.97,9.2,4.562412,,
3/6/2020 18:00,5.07,90.67,5.7,0,4.41390045,,
3/6/2020 19:00,4.95,88.16,5.95,0,4.381896,,
3/6/2020 20:00,4.83,82.58,6.45,0,4.4664827,,
3/6/2020 21:00,4.59,78.87,6.51,0,4.439690650000001,,
3/6/2020 22:00,4.25,79.84,6.4,0,4.106520000000001,,
3/6/2020 23:00,3.84,83.82,6.26,0,3.5366334000000013,,
3/7/2020 0:00,3.44,87.52,6.37,0,2.925158400000001,,
3/7/2020 1:00,3.11,89.04,6.62,0,2.4725892000000007,,
3/7/2020 2:00,2.84,88.91,6.74,0,2.203201700000001,,
3/7/2020 3:00,2.66,89.28,6.58,0,2.0420864000000005,,
3/7/2020 4:00,2.72,88.77,6.61,0,2.125591700000001,,
3/7/2020 5:00,2.72,86.88,7.25,0,2.1200448000000014,,
3/7/2020 6:00,2.17,85.21,8.16,8.38,1.5409838500000013,,
3/7/2020 7:00,1.61,81.68,9.01,125.55,1.1067964000000003,,
3/7/2020 8:00,1.6,74.91,9.28,325.35,1.5241355000000016,,
3/7/2020 9:00,1.99,65.49,9.24,542.15,2.5164605500000015,,
3/7/2020 10:00,2.77,58.03,8.93,683.25,3.6916945500000007,,
3/7/2020 11:00,3.85,53.8,8.5,758.85,4.856165000000002,,
3/7/2020 12:00,4.94,51.56,8.11,774.08,5.8649752,,
3/7/2020 13:00,5.73,50.41,7.72,726.78,6.577973650000001,,
3/7/2020 14:00,6.2,50.37,7.18,611.88,7.029609500000001,,
3/7/2020 15:00,6.41,51.37,6.53,447.38,7.267791850000001,,
3/7/2020 16:00,6.24,54.09,5.89,248.68,7.147691300000001,,
3/7/2020 17:00,5.16,60.59,5.4,51.17,6.1044917000000005,,
3/7/2020 18:00,4.21,66.01,5.34,0,5.0656640500000005,,
3/7/2020 19:00,3.44,71.41,5.04,0,4.171129700000001,,
3/7/2020 20:00,2.74,75.96,4.7,0,3.3549072000000018,,
3/7/2020 21:00,2.08,80.57,4.43,0,2.521263300000001,,
3/7/2020 22:00,1.53,83.59,4.4,0,1.8206073500000002,,
3/7/2020 23:00,1.09,85.06,4.27,0,1.3378997000000012,,
3/8/2020 0:00,1.01,78.08,4.27,0,1.782354400000001,,
3/8/2020 1:00,0.85,75.24,4.18,0,1.872857000000001,,
3/8/2020 2:00,0.75,74.01,3.86,0,1.9434937500000007,,
3/8/2020 3:00,0.77,73.16,3.55,0,2.0868226000000014,,
3/8/2020 4:00,0.8,74.04,3.38,0,2.080086,,
3/8/2020 5:00,0.8,75.09,3.3,0,2.0169685000000004,,
3/8/2020 6:00,1.13,76.1,3.43,12.5,2.2014865000000015,,
3/8/2020 7:00,2.24,73.98,3.84,149.32,3.226528600000001,,
3/8/2020 8:00,3.55,69.51,3.99,303.65,4.58826025,,
3/8/2020 9:00,5.29,61.52,4.29,447.2,6.3812044,,
3/8/2020 10:00,6.61,58.16,4.03,597.22,7.619646800000001,,
3/8/2020 11:00,7.69,58.21,3.97,698.95,8.46124445,,
3/8/2020 12:00,8.7,57.82,4.05,726.42,9.235541999999999,,
3/8/2020 13:00,9.46,58.35,3.96,681.9,9.822538000000002,,
3/8/2020 14:00,10,59.17,3.84,569.25,10.242542499999999,,
3/8/2020 15:00,10.17,61.38,3.74,409.27,10.341735300000002,,
3/8/2020 16:00,9.78,68.43,3.63,221.02,9.8735572,,
3/8/2020 17:00,8.55,72.29,3.79,42.62,8.698809750000002,,
3/8/2020 18:00,7.98,72.87,4.17,0,8.1188818,,
3/8/2020 19:00,7.6,74.48,4.49,0,7.670484,,
3/8/2020 20:00,7.07,76.43,5.07,0,7.019188050000001,,
3/8/2020 21:00,6.56,77.64,5.46,0,6.444461200000001,,
3/8/2020 22:00,6.07,78.39,5.47,0,5.97794765,,
3/8/2020 23:00,5.59,79.96,5.35,0,5.502060200000001,,
3/9/2020 0:00,5.22,82.23,5.21,0,5.0849808,,
3/9/2020 1:00,5.08,84.33,5.13,0,4.865862700000001,,
3/9/2020 2:00,4.94,86.07,5.03,0,4.666439400000001,,
3/9/2020 3:00,4.79,87.93,4.94,0,4.4465983499999995,,
3/9/2020 4:00,4.58,90.22,4.86,0,4.1415968,,
3/9/2020 5:00,4.28,92.76,4.75,0,3.736960400000001,,
3/9/2020 6:00,4.4,93.17,4.59,18.73,3.861406500000001,,
3/9/2020 7:00,5.63,89.1,4.7,169.55,5.221756500000001,,
3/9/2020 8:00,6.81,87.24,4.59,364.48,6.4316842,,
3/9/2020 9:00,8.63,83.03,4.21,544.8,8.33587645,,
3/9/2020 10:00,10.23,78.06,4.24,665.58,9.8972609,,
3/9/2020 11:00,11.52,75.1,4.11,749.2,11.106110999999999,,
3/9/2020 12:00,12.56,69.95,4.11,748.15,12.0586335,,
3/9/2020 13:00,13.1,66.6,4.27,691.17,12.50318,,
3/9/2020 14:00,13.22,65.62,4.51,574.78,12.560035200000002,,
3/9/2020 15:00,12.88,68.72,4.7,410.2,12.218704800000001,,
3/9/2020 16:00,12.15,74.4,4.83,221.93,11.514880000000002,,
3/9/2020 17:00,10.97,78.33,5.07,44.53,10.37672305,,
3/9/2020 18:00,10.1,80.92,5.28,0,9.505735999999999,,
3/9/2020 19:00,9.55,83.86,5.14,0,8.9614115,,
3/9/2020 20:00,9.39,85.06,4.84,0,8.8418887,,
3/9/2020 21:00,9.25,85.7,4.57,0,8.748912500000001,,
3/9/2020 22:00,9.04,86.46,4.72,0,8.502606199999999,,
3/9/2020 23:00,8.67,88.03,4.93,0,8.06781805,,
3/10/2020 0:00,8.09,90.47,4.72,0,7.481980150000001,,
3/10/2020 1:00,7.62,92.57,4.64,0,6.973151200000001,,
3/10/2020 2:00,7.4,93.59,4.69,0,6.712310500000001,,
3/10/2020 3:00,7.28,94.48,4.76,0,6.5471992000000006,,
3/10/2020 4:00,7.54,94.04,4.84,0,6.8001488000000005,,
3/10/2020 5:00,7.75,94.68,5.04,0,6.9395050000000005,,
3/10/2020 6:00,7.93,95.16,5.3,9.55,7.044893399999999,,
3/10/2020 7:00,8.58,93.92,5.55,95.43,7.667964799999999,,
3/10/2020 8:00,9.51,92.14,5.64,192.48,8.5977177,,
3/10/2020 9:00,10.67,89.38,5.61,298.23,9.7717103,,
3/10/2020 10:00,11.54,85.74,5.12,319.02,10.7481528,,
3/10/2020 11:00,11.98,83.56,4.94,309.27,11.219858400000001,,
3/10/2020 12:00,12.22,82.61,5.26,305.83,11.386070600000002,,
3/10/2020 13:00,12.4,81.53,5.96,236.18,11.4213285,,
3/10/2020 14:00,12.57,81.22,6.58,286.1,11.4533497,,
3/10/2020 15:00,12.54,82.54,6.7,193,11.388218799999999,,
3/10/2020 16:00,12.11,85.91,6.4,103.12,11.01521305,,
3/10/2020 17:00,11.64,88.72,6.05,28.27,10.607434400000002,,
3/10/2020 18:00,11.5,89.78,6.05,0,10.45863,,
3/10/2020 19:00,11.66,90.6,6.38,0,10.530828000000001,,
3/10/2020 20:00,11.97,91.43,6.27,0,10.83525155,,
3/10/2020 21:00,11.92,93.36,5.02,0,11.010221600000001,,
3/10/2020 22:00,11.49,92.42,4.39,0,10.7374869,,
3/10/2020 23:00,10.48,86.34,5.49,0,9.6840226,,
3/11/2020 0:00,8.86,85.14,5.92,0,8.136957200000001,,
3/11/2020 1:00,7.92,86.24,4.83,0,7.4519744,,
3/11/2020 2:00,7.41,86.33,4.24,0,7.095061650000001,,
3/11/2020 3:00,6.61,87.24,4.02,0,6.359720200000001,,
3/11/2020 4:00,5.68,89.17,3.84,0,5.4373633,,
3/11/2020 5:00,5.04,90.69,3.8,0,4.764399300000001,,
3/11/2020 6:00,4.94,89.52,3.67,22.75,4.757038400000001,,
3/11/2020 7:00,5.86,79.95,4.18,154.2,5.976776000000001,,
3/11/2020 8:00,6.56,70.32,4.42,317.65,6.9721256,,
3/11/2020 9:00,7.32,63.88,3.83,452.02,7.9803788,,
3/11/2020 10:00,8.01,62.91,2.96,602.88,8.74192755,,
3/11/2020 11:00,8.56,64.52,2.01,489.45,9.317131600000002,,
3/11/2020 12:00,9.14,63.54,1.35,359.33,9.944840800000001,,
3/11/2020 13:00,9.6,61,1.09,384.98,10.43305,,
3/11/2020 14:00,9.89,57.81,0.86,505.4,10.78772745,,
3/11/2020 15:00,9.86,58.99,0.75,304.73,10.756575199999999,,
3/11/2020 16:00,9.34,66.74,0.96,159.4,10.0919188,,
3/11/2020 17:00,8.83,69.96,0.82,32.2,9.6027974,,
3/11/2020 18:00,8.33,70.05,0.85,0,9.17635325,,
3/11/2020 19:00,7.9,72.15,0.81,0,8.748955,,
3/11/2020 20:00,7.39,75.97,0.87,0,8.155693150000001,,
3/11/2020 21:00,6.78,80.85,1.06,0,7.381109000000001,,
3/11/2020 22:00,6.35,83.76,1.34,0,6.809958000000001,,
3/11/2020 23:00,6.17,85.49,1.34,0,6.566775650000001,,
3/12/2020 0:00,6.02,87.05,1.5,0,6.323988000000001,,
3/12/2020 1:00,5.99,88.62,1.45,0,6.232640900000001,,
3/12/2020 2:00,5.99,90.01,1.37,0,6.183581950000001,,
3/12/2020 3:00,6.07,90.76,1.2,0,6.258412600000001,,
3/12/2020 4:00,5.91,91.83,1.24,0,6.04799165,,
3/12/2020 5:00,5.56,94.15,1.64,0,5.5196445,,
3/12/2020 6:00,5.41,96.46,2.09,10.07,5.168982300000001,,
3/12/2020 7:00,6.21,94.56,2.8,25.83,5.898036800000001,,
3/12/2020 8:00,6.86,92.09,3.36,68.32,6.520378200000001,,
3/12/2020 9:00,7.37,87.99,3.85,85.75,7.070972150000001,,
3/12/2020 10:00,7.66,85.96,4.3,140.65,7.3281848,,
3/12/2020 11:00,7.92,84.58,4.42,156.75,7.5940498000000005,,
3/12/2020 12:00,8.07,83.99,4.36,213.85,7.764193650000001,,
3/12/2020 13:00,8.02,83.78,4.32,283.4,7.7340808,,
3/12/2020 14:00,7.92,84.48,4.26,198.95,7.629668799999999,,
3/12/2020 15:00,7.75,85.91,4.21,123.78,7.43109125,,
3/12/2020 16:00,7.5,88.01,4.35,44.78,7.091615,,
3/12/2020 17:00,7.15,91.1,4.47,23.58,6.615782500000002,,
3/12/2020 18:00,6.94,93.09,4.87,0,6.2533178000000005,,
3/12/2020 19:00,6.82,94.34,5.08,0,6.043078400000001,,
3/12/2020 20:00,6.72,95.27,5.57,0,5.808396700000001,,
3/12/2020 21:00,6.73,95.95,5.87,0,5.72907675,,
3/12/2020 22:00,7.08,96.36,5.84,0,6.0605484,,
3/12/2020 23:00,7.66,96.86,5.76,0,6.626126800000001,,
3/13/2020 0:00,8.1,97.68,5.68,0,7.0456639999999995,,
3/13/2020 1:00,8.52,97.87,6.24,0,7.3420557,,
3/13/2020 2:00,8.94,97.81,6.74,0,7.6589702,,
3/13/2020 3:00,9.25,97.91,6.87,0,7.9363487500000005,,
3/13/2020 4:00,9.43,98.01,7,0,8.08549115,,
3/13/2020 5:00,9.44,97.85,7.18,0,8.0638345,,
3/13/2020 6:00,9.26,97.71,7.03,7.3,7.919997799999999,,
3/13/2020 7:00,9.19,97.1,7.01,79.9,7.872694500000001,,
3/13/2020 8:00,9.31,96.82,6.65,47.72,8.0707731,,
3/13/2020 9:00,9.96,96.15,5.85,81.05,8.8861345,,
3/13/2020 10:00,11.06,94.64,5.76,173.73,10.0094112,,
3/13/2020 11:00,12.43,92,5.45,285.65,11.43108,,
3/13/2020 12:00,13.79,86.82,5.15,691.47,12.8114679,,
3/13/2020 13:00,14.73,79.43,5.23,657.9,13.65797895,,
3/13/2020 14:00,14.99,70.46,5.53,524.35,13.8043897,,
3/13/2020 15:00,14.33,62.89,5.77,396.92,13.21069785,,
3/13/2020 16:00,13.27,60.83,5.91,245.18,12.35298505,,
3/13/2020 17:00,11.94,64.39,5.53,55.8,11.3353888,,
3/13/2020 18:00,10.9,66.86,5.23,0,10.510172,,
3/13/2020 19:00,10.31,68.36,5.4,0,9.959143800000001,,
3/13/2020 20:00,9.64,71.45,5.31,0,9.3411415,,
3/13/2020 21:00,8.98,74.76,5.03,0,8.7402864,,
3/13/2020 22:00,8.3,76.15,5.26,0,8.061285000000002,,
3/13/2020 23:00,7,78.62,4.72,0,6.937925,,
3/14/2020 0:00,6.14,79.2,4.26,0,6.244384,,
3/14/2020 1:00,5.63,79.43,4.3,0,5.77350745,,
3/14/2020 2:00,5.25,79.2,4.72,0,5.3642,,
3/14/2020 3:00,4.72,80.7,4.6,0,4.838147000000001,,
3/14/2020 4:00,4.27,82.17,4.34,0,4.40520495,,
3/14/2020 5:00,3.98,82.71,4.31,0,4.118399400000001,,
3/14/2020 6:00,4.25,81.21,4.55,31.3,4.399286250000001,,
3/14/2020 7:00,5.45,73.64,5.04,218.65,5.754069,,
3/14/2020 8:00,6.46,62.39,5.55,414.95,7.0131141999999995,,
3/14/2020 9:00,7.08,58.97,5.28,590.35,7.6984343,,
3/14/2020 10:00,7.81,58.27,4.94,720.15,8.35745535,,
3/14/2020 11:00,8.59,58.78,4.27,770.8,9.075856100000001,,
3/14/2020 12:00,9.28,60,3.47,728.25,9.734399999999999,,
3/14/2020 13:00,9.79,60.25,2.98,657.8,10.22372375,,
3/14/2020 14:00,10.11,59.62,2.9,553.9,10.5049751,,
3/14/2020 15:00,9.82,62.94,2.32,387.45,10.3099244,,
3/14/2020 16:00,9.43,69.22,2.14,195.05,9.860300299999999,,
3/14/2020 17:00,8.71,73.67,2.1,42.22,9.12847885,,
3/14/2020 18:00,8.06,76.55,2.46,0,8.398599,,
3/14/2020 19:00,7.74,77.54,3.51,0,7.873062800000001,,
3/14/2020 20:00,7.23,78.88,4.41,0,7.192483200000002,,
3/14/2020 21:00,6.74,80.41,4.4,0,6.696101200000001,,
3/14/2020 22:00,6.5,80.6,3.86,0,6.581600000000001,,
3/14/2020 23:00,6.31,79.12,3.74,0,6.5025395999999995,,
3/15/2020 0:00,5.96,77.38,3.97,0,6.2284614000000005,,
3/15/2020 1:00,5.45,77.43,3.78,0,5.81742175,,
3/15/2020 2:00,5.04,77.77,3.39,0,5.518626900000001,,
3/15/2020 3:00,4.8,77.95,3.1,0,5.3563675,,
3/15/2020 4:00,4.52,78.75,3.2,0,5.046412500000001,,
3/15/2020 5:00,4.33,80.05,3.47,0,4.751903250000001,,
3/15/2020 6:00,4.45,80.59,3.71,24.98,4.780887750000001,,
3/15/2020 7:00,5.26,76.02,4.22,159.23,5.6346636000000005,,
3/15/2020 8:00,6.11,67.5,4.49,275.75,6.711712500000001,,
3/15/2020 9:00,6.83,61.26,4.34,489.75,7.596246900000001,,
3/15/2020 10:00,7.41,58.07,4,695.33,8.24506035,,
3/15/2020 11:00,7.94,56,3.49,783.95,8.82952,,
3/15/2020 12:00,8.41,55.12,2.93,791.67,9.3272556,,
3/15/2020 13:00,8.77,57.55,2.22,735.85,9.663811749999999,,
3/15/2020 14:00,8.97,60.48,1.65,622.58,9.842000800000001,,
3/15/2020 15:00,9.09,59.11,1.42,460.17,10.022681949999999,,
3/15/2020 16:00,9.15,56.33,1.03,262.75,10.228989750000002,,
3/15/2020 17:00,8.37,60.47,0.64,66.7,9.57475395,,
3/15/2020 18:00,7.44,63.35,0.83,0,8.6971195,,
3/15/2020 19:00,6.63,72.9,1.28,0,7.5470235,,
3/15/2020 20:00,6.05,75.2,2.05,0,6.79258,,
3/15/2020 21:00,5.45,74.39,3.11,0,6.102737750000001,,
3/15/2020 22:00,4.82,78.72,4.15,0,5.122947200000001,,
3/15/2020 23:00,4.03,84.45,5.17,0,3.891446750000001,,
3/16/2020 0:00,3.39,82.46,6.18,0,3.2257817000000015,,
3/16/2020 1:00,2.62,77.94,6.59,0,2.743400400000001,,
3/16/2020 2:00,2.06,76,6.52,0,2.39808,,
3/16/2020 3:00,1.77,76.16,6.14,0,2.211157600000001,,
3/16/2020 4:00,1.45,77.96,5.86,0,1.8599210000000013,,
3/16/2020 5:00,1.12,79.35,5.77,0,1.4856335000000014,,
3/16/2020 6:00,1.24,78.45,5.86,29.4,1.6396415000000002,,
3/16/2020 7:00,1.97,73.06,5.97,196.35,2.632570100000001,,
3/16/2020 8:00,2.77,69.25,5.7,390.12,3.6138362500000007,,
3/16/2020 9:00,3.6,66.78,5.31,565.5,4.529539000000001,,
3/16/2020 10:00,4.38,66.2,4.86,696.92,5.289308,,
3/16/2020 11:00,5.01,66.33,4.87,686,5.79340565,,
3/16/2020 12:00,5.48,66.53,4.69,579.08,6.202446700000001,,
3/16/2020 13:00,5.78,66.73,4.45,550.78,6.4856292,,
3/16/2020 14:00,5.83,67.34,4.56,372.23,6.4753921000000005,,
3/16/2020 15:00,5.65,68.33,4.56,261.65,6.2795372500000015,,
3/16/2020 16:00,5.29,70.22,4.58,131.68,5.8825059,,
3/16/2020 17:00,4.82,74.05,4.74,33.2,5.253578000000001,,
3/16/2020 18:00,4.56,76.75,4.87,0,4.857077500000001,,
3/16/2020 19:00,4.41,78.54,4.7,0,4.6609226999999995,,
3/16/2020 20:00,4.38,80.46,4.66,0,4.535596400000001,,
3/16/2020 21:00,4.34,82.99,4.65,0,4.360518800000001,,
3/16/2020 22:00,4.33,86.14,4.58,0,4.1892591,,
3/16/2020 23:00,4.53,88.77,4.49,0,4.247797050000001,,
3/17/2020 0:00,4.83,91.43,4.32,0,4.42179545,,
3/17/2020 1:00,4.93,93.94,4.16,0,4.416968100000001,,
3/17/2020 2:00,5,95.27,4.01,0,4.445142500000001,,
3/17/2020 3:00,5.11,95.58,3.74,0,4.590270900000001,,
3/17/2020 4:00,5.18,95.98,3.44,0,4.6980652,,
3/17/2020 5:00,5.21,96.61,3.41,0,4.7012120500000005,,
3/17/2020 6:00,5.51,96.53,3.45,11.48,4.99157415,,
3/17/2020 7:00,6.13,95.04,3.17,33.58,5.7243336000000005,,
3/17/2020 8:00,6.53,94.1,2.41,91.68,6.306626500000001,,
3/17/2020 9:00,6.89,92.92,2.04,143.77,6.7783334,,
3/17/2020 10:00,7.44,91,1.75,311.42,7.439470000000002,,
3/17/2020 11:00,8.13,88.24,1.7,358,8.202011600000002,,
3/17/2020 12:00,8.86,85.48,2.12,424.08,8.8864104,,
3/17/2020 13:00,9.31,84.23,2.46,370.98,9.26815465,,
3/17/2020 14:00,9.59,83.56,2.66,351.17,9.5019622,,
3/17/2020 15:00,9.84,83.24,2.73,241.93,9.723558800000001,,
3/17/2020 16:00,9.98,83.58,2.73,131.5,9.842201200000002,,
3/17/2020 17:00,9.71,84.26,3,46.42,9.524670300000002,,
3/17/2020 18:00,8.92,85.41,3.26,0,8.7157671,,
3/17/2020 19:00,8.03,87.04,3.16,0,7.859181599999999,,
3/17/2020 20:00,7.31,89.59,3.07,0,7.10766345,,
3/17/2020 21:00,6.83,91.32,3.14,0,6.568165800000001,,
3/17/2020 22:00,6.46,92.38,3.36,0,6.124956400000001,,
3/17/2020 23:00,6.02,92.85,3.7,0,5.6134759999999995,,
3/18/2020 0:00,5.51,92.49,4.16,0,5.049331950000001,,
3/18/2020 1:00,4.95,91.36,4.43,0,4.517816000000002,,
3/18/2020 2:00,4.41,91.22,4.38,0,4.0212461,,
3/18/2020 3:00,3.9,92.58,4.09,0,3.514586000000001,,
3/18/2020 4:00,3.54,94.22,3.79,0,3.1304184000000013,,
3/18/2020 5:00,3.34,94.37,3.48,0,2.9895694,,
3/18/2020 6:00,3.87,89.96,3.16,30.1,3.8249886000000006,,
3/18/2020 7:00,5.53,77.97,3,225.55,6.01685005,,
3/18/2020 8:00,6.75,58.64,2.97,411.3,7.918970000000001,,
3/18/2020 9:00,7.49,51.92,2.75,563.3,8.7937244,,
3/18/2020 10:00,8.03,49.57,2.08,714.83,9.40855155,,
3/18/2020 11:00,8.47,50.34,1.46,740.92,9.824973900000002,,
3/18/2020 12:00,8.72,51.54,1.6,627.97,9.940543400000001,,
3/18/2020 13:00,8.67,53.47,2.19,615.97,9.72398445,,
3/18/2020 14:00,8.51,55.82,2.63,417.67,9.4395101,,
3/18/2020 15:00,8.05,59.58,2.84,301.4,8.915899500000002,,
3/18/2020 16:00,7.48,64.48,3.06,162.98,8.2394272,,
3/18/2020 17:00,6.8,70.5,3.62,44.3,7.325324999999999,,
3/18/2020 18:00,6.46,73.71,3.47,0,6.928543800000001,,
3/18/2020 19:00,6.39,75.46,3.49,0,6.7866067,,
3/18/2020 20:00,6.39,76.99,3.73,0,6.67036105,,
3/18/2020 21:00,6.38,78.54,3.96,0,6.5464036000000005,,
3/18/2020 22:00,6.43,79.91,3.97,0,6.527694650000001,,
3/18/2020 23:00,6.62,80.16,4.24,0,6.631865600000001,,
3/19/2020 0:00,6.71,82.44,4.5,0,6.5623582,,
3/19/2020 1:00,6.57,89.04,4.51,0,6.1460204,,
3/19/2020 2:00,6.61,93.71,4.82,0,5.918954550000001,,
3/19/2020 3:00,6.72,95.47,4.41,0,6.0318387000000016,,
3/19/2020 4:00,6.96,96.8,4.5,0,6.192704,,
3/19/2020 5:00,7.09,97.65,3.81,0,6.423774250000001,,
3/19/2020 6:00,7.21,97.78,2.94,16.95,6.711010900000001,,
3/19/2020 7:00,7.54,97.46,1.84,46.03,7.269231200000001,,
3/19/2020 8:00,8.07,96.58,1.46,125.35,7.898948300000001,,
3/19/2020 9:00,8.11,95.57,2.41,170.1,7.78369235,,
3/19/2020 10:00,8.25,94.09,3.2,232,7.813156249999999,,
3/19/2020 11:00,8.47,92.11,3.63,256.12,8.005671850000002,,
3/19/2020 12:00,8.84,90.33,3.16,359.05,8.5090271,,
3/19/2020 13:00,9.24,88.7,2.57,372.58,9.052909000000001,,
3/19/2020 14:00,9.29,87.97,2.02,226.52,9.23071965,,
3/19/2020 15:00,9.2,87.97,1.58,119.53,9.234674499999999,,
3/19/2020 16:00,9.22,87.62,1.17,72.32,9.345515200000001,,
3/19/2020 17:00,9.13,89.2,0.84,25.88,9.280978000000001,,
3/19/2020 18:00,8.73,90.54,0.83,0,8.8642131,,
3/19/2020 19:00,8.46,91.77,0.94,0,8.5454006,,
3/19/2020 20:00,8.15,92.63,1.06,0,8.195397250000001,,
3/19/2020 21:00,7.95,93.24,1.31,0,7.931529000000001,,
3/19/2020 22:00,7.57,94.38,1.69,0,7.446206300000001,,
3/19/2020 23:00,7.46,94.72,2.21,0,7.222441600000001,,
3/20/2020 0:00,7.49,94.62,2.92,0,7.1134259,,
3/20/2020 1:00,7.46,95.34,3.64,0,6.912435200000001,,
3/20/2020 2:00,7.47,96.4,4.29,0,6.751194,,
3/20/2020 3:00,7.65,97.45,4.84,0,6.778071250000001,,
3/20/2020 4:00,7.83,98.02,5.17,0,6.8686363,,
3/20/2020 5:00,7.85,98.1,4.76,0,6.9674925000000005,,
3/20/2020 6:00,7.67,97.75,4.58,16.8,6.838521249999999,,
3/20/2020 7:00,8.03,97.32,4.02,56.03,7.321367799999999,,
3/20/2020 8:00,9.09,96.98,3.31,163.32,8.517860099999998,,
3/20/2020 9:00,10.94,96.38,3.66,250.07,10.2788796,,
3/20/2020 10:00,12.63,94.94,4.14,312.33,11.854042100000001,,
3/20/2020 11:00,13.61,94.32,4.43,282.02,12.7518036,,
3/20/2020 12:00,14.15,95.28,5.18,307.2,13.123086,,
3/20/2020 13:00,14.3,95.89,5.54,261.35,13.196521,,
3/20/2020 14:00,14.28,95.35,5.75,555.53,13.135626499999999,,
3/20/2020 15:00,14.28,93.7,6.17,375.38,13.053623,,
3/20/2020 16:00,14.3,93.04,5.98,198.18,13.111656000000002,,
3/20/2020 17:00,14.45,92.5,5.45,56.5,13.362062499999999,,
3/20/2020 18:00,14.51,92.67,4.92,0,13.52559685,,
3/20/2020 19:00,14.46,93.68,4.57,0,13.547390400000001,,
3/20/2020 20:00,14.32,93.19,4.27,0,13.4727419,,
3/20/2020 21:00,14.14,90.85,3.93,0,13.372117000000001,,
3/20/2020 22:00,13.72,89.94,3.62,0,13.0391574,,
3/20/2020 23:00,13.09,86.14,5.06,0,12.185484299999999,,
3/21/2020 0:00,11.16,80.33,6.35,0,10.251337900000001,,
3/21/2020 1:00,9.38,77.95,5.91,0,8.818928000000001,,
3/21/2020 2:00,8.28,77.5,5.87,0,7.875725,,
