dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3
2023-01-05 23:30:00,9565.73,7177.3,Jan 5th 2023,2023,9157.7,8801.15,8397.38,9162.62,9300.73,9273.27
2023-01-05 23:45:00,8461.57,5945.05,Jan 5th 2023,2023,8178.63,8694.55,8325.62,8632.78,8920.28,8697.47
2023-01-12 00:00:00,8805.07,6880.45,Jan 12th 2023,2023,7708.9,7744.27,8070.6,7815.15,7947.23,8135.65
2023-01-12 00:15:00,9075.38,6574.58,Jan 12th 2023,2023,7137.75,7784.67,8125.9,7480.95,7513.68,7896.22
2023-01-12 00:30:00,9111.11,6416.63,Jan 12th 2023,2023,6814.18,7639.89,7298.0,7229.9,8080.57,7209.57
2023-01-12 00:45:00,8558.27,5901.97,Jan 12th 2023,2023,6578.77,6692.2,6503.7,7175.35,8245.03,8188.3
2023-01-12 01:00:00,7681.48,5608.85,Jan 12th 2023,2023,6401.95,6821.9,6335.2,6995.35,7530.52,8146.52
2023-01-12 01:15:00,7677.17,5727.43,Jan 12th 2023,2023,6540.47,7014.82,6346.63,6641.57,7262.57,6904.52
2023-01-12 01:30:00,7279.65,5475.88,Jan 12th 2023,2023,6017.48,7045.57,6013.55,6432.4,7148.08,6480.35
2023-01-12 01:45:00,6928.97,4898.55,Jan 12th 2023,2023,5866.35,6393.65,5943.28,6877.58,6508.32,6554.2
2023-01-12 02:00:00,7518.5,4750.62,Jan 12th 2023,2023,5899.07,6273.25,6061.65,6595.13,6855.77,6333.6
2023-01-12 02:15:00,7607.48,4775.35,Jan 12th 2023,2023,6082.07,5990.45,5936.5,6512.73,7655.42,6872.33
2023-01-12 02:30:00,6713.23,4766.33,Jan 12th 2023,2023,5805.55,7053.52,5995.62,5971.38,6744.1,7040.4
2023-01-12 02:45:00,6722.55,4672.05,Jan 12th 2023,2023,5953.27,6228.08,5977.1,6315.17,6199.2,6104.97
2023-01-12 03:00:00,6228.07,4405.22,Jan 12th 2023,2023,5734.33,5969.15,5807.67,6010.23,6045.67,5666.08
2023-01-12 03:15:00,6280.55,4368.63,Jan 12th 2023,2023,5845.33,6087.55,5759.17,6003.88,5678.73,5800.18
2023-01-12 03:30:00,7230.97,4391.87,Jan 12th 2023,2023,5711.05,6923.32,5772.63,5935.32,6410.28,5493.75
2023-01-12 03:45:00,7083.62,4493.82,Jan 12th 2023,2023,5543.8,6575.3,5708.93,5850.1,6823.6,6427.1
2023-01-12 04:00:00,6622.7,4577.27,Jan 12th 2023,2023,6631.65,6184.03,5458.35,6206.9,6397.23,6489.28
2023-01-12 04:15:00,6567.42,4626.57,Jan 12th 2023,2023,6934.0,6327.67,5457.5,5781.55,5897.97,5917.67
2023-01-12 04:30:00,6227.15,4395.5,Jan 12th 2023,2023,6628.65,6749.3,5539.02,5812.28,5513.77,5536.47
2023-01-12 04:45:00,6247.47,4481.03,Jan 12th 2023,2023,6225.02,6201.35,6071.43,5801.72,5684.3,5706.52
2023-01-12 05:00:00,6660.33,4694.83,Jan 12th 2023,2023,5823.87,5874.43,6416.28,5875.33,6434.13,5523.82
2023-01-12 05:15:00,5975.5,4189.5,Jan 12th 2023,2023,6512.17,5866.75,6899.52,5916.23,6499.8,6247.05
2023-01-12 05:30:00,7329.95,4378.88,Jan 12th 2023,2023,6494.05,7231.83,6709.87,5892.65,6337.93,6443.85
2023-01-12 05:45:00,7390.43,4606.87,Jan 12th 2023,2023,6316.07,6753.27,6322.27,5809.65,5823.17,6099.12
2023-01-12 06:00:00,7066.57,4543.03,Jan 12th 2023,2023,6143.05,6774.15,6159.07,6797.93,5867.63,5707.7
2023-01-12 06:15:00,7743.08,5702.5,Jan 12th 2023,2023,7349.52,6650.92,6531.8,6505.57,5770.57,5639.33
2023-01-12 06:30:00,7734.22,5700.67,Jan 12th 2023,2023,7723.48,8131.17,6719.88,7427.3,6922.15,5697.73
2023-01-12 06:45:00,8037.2,6010.48,Jan 12th 2023,2023,7629.28,7509.83,7847.48,7401.33,7300.72,6836.05
2023-01-12 07:00:00,10514.82,7137.23,Jan 12th 2023,2023,8383.73,8250.23,10097.98,8204.93,7122.75,7380.78
