Temperature,DHI,DNI,GHI,Timestamp
23.3,81,875,623,2020-09-05 14:00:00
24.3,87,916,759,2020-09-05 15:00:00
25.1,92,931,841,2020-09-05 16:00:00
25.6,215,641,745,2020-09-05 17:00:00
25.900000000000002,94,920,826,2020-09-05 18:00:00
26,93,886,727,2020-09-05 19:00:00
25.8,89,827,579,2020-09-05 20:00:00
25.200000000000003,79,732,397,2020-09-05 21:00:00
23.8,59,562,200,2020-09-05 22:00:00
21.200000000000003,20,199,31,2020-09-05 23:00:00
20.200000000000003,0,0,0,2020-09-06 00:00:00
19.700000000000003,0,0,0,2020-09-06 01:00:00
19.3,0,0,0,2020-09-06 02:00:00
19,0,0,0,2020-09-06 03:00:00
18.5,0,0,0,2020-09-06 04:00:00
17.900000000000002,0,0,0,2020-09-06 05:00:00
17.3,0,0,0,2020-09-06 06:00:00
16.8,0,0,0,2020-09-06 07:00:00
16.2,0,0,0,2020-09-06 08:00:00
15.700000000000001,0,0,0,2020-09-06 09:00:00
15.5,0,0,0,2020-09-06 10:00:00
17.1,28,279,54,2020-09-06 11:00:00
19.400000000000002,124,7,127,2020-09-06 12:00:00
22.3,82,732,422,2020-09-06 13:00:00
24.900000000000002,94,811,594,2020-09-06 14:00:00
26.200000000000003,105,849,725,2020-09-06 15:00:00
27,113,863,805,2020-09-06 16:00:00
27.400000000000002,120,858,826,2020-09-06 17:00:00
27.5,131,822,783,2020-09-06 18:00:00
27.200000000000003,136,770,684,2020-09-06 19:00:00
26.700000000000003,123,717,544,2020-09-06 20:00:00
26.1,102,624,370,2020-09-06 21:00:00
24.700000000000003,71,451,182,2020-09-06 22:00:00
22.700000000000003,19,118,25,2020-09-06 23:00:00
21.900000000000002,0,0,0,2020-09-07 00:00:00
21.200000000000003,0,0,0,2020-09-07 01:00:00
20.700000000000003,0,0,0,2020-09-07 02:00:00
20.3,0,0,0,2020-09-07 03:00:00
19.900000000000002,0,0,0,2020-09-07 04:00:00
19.400000000000002,0,0,0,2020-09-07 05:00:00
19.1,0,0,0,2020-09-07 06:00:00
19,0,0,0,2020-09-07 07:00:00
19,0,0,0,2020-09-07 08:00:00
18.6,0,0,0,2020-09-07 09:00:00
18.3,0,0,0,2020-09-07 10:00:00
20.1,29,268,52,2020-09-07 11:00:00
22.1,63,584,227,2020-09-07 12:00:00
23.700000000000003,83,728,418,2020-09-07 13:00:00
24.900000000000002,96,804,589,2020-09-07 14:00:00
25.8,117,821,715,2020-09-07 15:00:00
26.200000000000003,241,562,690,2020-09-07 16:00:00
26.5,284,496,690,2020-09-07 17:00:00
26.5,253,481,632,2020-09-07 18:00:00
26.400000000000002,281,550,670,2020-09-07 19:00:00
26,292,267,448,2020-09-07 20:00:00
25.200000000000003,163,366,318,2020-09-07 21:00:00
23.900000000000002,120,72,137,2020-09-07 22:00:00
21.8,20,2,20,2020-09-07 23:00:00
20.8,0,0,0,2020-09-08 00:00:00
20.200000000000003,0,0,0,2020-09-08 01:00:00
19.900000000000002,0,0,0,2020-09-08 02:00:00
19.5,0,0,0,2020-09-08 03:00:00
19.200000000000003,0,0,0,2020-09-08 04:00:00
19,0,0,0,2020-09-08 05:00:00
19.1,0,0,0,2020-09-08 06:00:00
19.1,0,0,0,2020-09-08 07:00:00
19,0,0,0,2020-09-08 08:00:00
19.1,0,0,0,2020-09-08 09:00:00
19.6,0,0,0,2020-09-08 10:00:00
20.5,30,188,46,2020-09-08 11:00:00
22.400000000000002,124,256,196,2020-09-08 12:00:00
24.1,191,16,198,2020-09-08 13:00:00
25.5,115,757,577,2020-09-08 14:00:00
26.5,130,794,705,2020-09-08 15:00:00
27.400000000000002,137,817,787,2020-09-08 16:00:00
28.1,139,820,808,2020-09-08 17:00:00
28.700000000000003,124,833,777,2020-09-08 18:00:00
28.900000000000002,115,809,684,2020-09-08 19:00:00
28.400000000000002,102,762,543,2020-09-08 20:00:00
27.5,85,675,367,2020-09-08 21:00:00
25.400000000000002,60,504,178,2020-09-08 22:00:00
22.6,16,128,21,2020-09-08 23:00:00
21.700000000000003,0,0,0,2020-09-09 00:00:00
21,0,0,0,2020-09-09 01:00:00
20.5,0,0,0,2020-09-09 02:00:00
20,0,0,0,2020-09-09 03:00:00
19.8,0,0,0,2020-09-09 04:00:00
19.8,0,0,0,2020-09-09 05:00:00
20,0,0,0,2020-09-09 06:00:00
20.400000000000002,0,0,0,2020-09-09 07:00:00
20.5,0,0,0,2020-09-09 08:00:00
20.3,0,0,0,2020-09-09 09:00:00
19.900000000000002,0,0,0,2020-09-09 10:00:00
21.1,24,0,24,2020-09-09 11:00:00
22.700000000000003,49,0,49,2020-09-09 12:00:00
23.700000000000003,125,0,126,2020-09-09 13:00:00
25.200000000000003,271,110,338,2020-09-09 14:00:00
26.3,300,249,480,2020-09-09 15:00:00
27.3,307,55,351,2020-09-09 16:00:00
28,347,111,437,2020-09-09 17:00:00
28.3,322,43,356,2020-09-09 18:00:00
28,292,10,300,2020-09-09 19:00:00
27.200000000000003,233,10,239,2020-09-09 20:00:00
26.200000000000003,214,48,234,2020-09-09 21:00:00
24.8,62,0,62,2020-09-09 22:00:00
23.3,7,0,7,2020-09-09 23:00:00
22.700000000000003,0,0,0,2020-09-10 00:00:00
22.200000000000003,0,0,0,2020-09-10 01:00:00
21.900000000000002,0,0,0,2020-09-10 02:00:00
21.8,0,0,0,2020-09-10 03:00:00
21.8,0,0,0,2020-09-10 04:00:00
21.900000000000002,0,0,0,2020-09-10 05:00:00
21.900000000000002,0,0,0,2020-09-10 06:00:00
22,0,0,0,2020-09-10 07:00:00
22.1,0,0,0,2020-09-10 08:00:00
22.3,0,0,0,2020-09-10 09:00:00
22.400000000000002,0,0,0,2020-09-10 10:00:00
22.8,10,0,10,2020-09-10 11:00:00
23.400000000000002,51,1,51,2020-09-10 12:00:00
24.200000000000003,38,0,38,2020-09-10 13:00:00
24.8,241,158,336,2020-09-10 14:00:00
25.5,335,51,371,2020-09-10 15:00:00
26,282,395,593,2020-09-10 16:00:00
26.5,294,393,611,2020-09-10 17:00:00
26.900000000000002,302,161,427,2020-09-10 18:00:00
27.1,296,108,371,2020-09-10 19:00:00
26.8,93,1,94,2020-09-10 20:00:00
26.200000000000003,123,10,127,2020-09-10 21:00:00
25.200000000000003,62,4,63,2020-09-10 22:00:00
24.1,6,0,6,2020-09-10 23:00:00
23.8,0,0,0,2020-09-11 00:00:00
23.5,0,0,0,2020-09-11 01:00:00
23.3,0,0,0,2020-09-11 02:00:00
23.200000000000003,0,0,0,2020-09-11 03:00:00
23.1,0,0,0,2020-09-11 04:00:00
23,0,0,0,2020-09-11 05:00:00
23,0,0,0,2020-09-11 06:00:00
22.8,0,0,0,2020-09-11 07:00:00
22.400000000000002,0,0,0,2020-09-11 08:00:00
22,0,0,0,2020-09-11 09:00:00
21.400000000000002,0,0,0,2020-09-11 10:00:00
21.1,28,92,35,2020-09-11 11:00:00
21.3,81,0,81,2020-09-11 12:00:00
21.8,249,102,295,2020-09-11 13:00:00
23,335,99,394,2020-09-11 14:00:00
24.1,302,11,310,2020-09-11 15:00:00
24.6,206,0,206,2020-09-11 16:00:00
24.900000000000002,383,60,431,2020-09-11 17:00:00
25,412,137,518,2020-09-11 18:00:00
25,368,185,495,2020-09-11 19:00:00
24.900000000000002,301,151,386,2020-09-11 20:00:00
24.400000000000002,100,594,340,2020-09-11 21:00:00
23.200000000000003,66,415,157,2020-09-11 22:00:00
21.200000000000003,11,69,13,2020-09-11 23:00:00
20.200000000000003,0,0,0,2020-09-12 00:00:00
19.200000000000003,0,0,0,2020-09-12 01:00:00
18.3,0,0,0,2020-09-12 02:00:00
17.400000000000002,0,0,0,2020-09-12 03:00:00
16.7,0,0,0,2020-09-12 04:00:00
16.3,0,0,0,2020-09-12 05:00:00
16.1,0,0,0,2020-09-12 06:00:00
15.9,0,0,0,2020-09-12 07:00:00
15.8,0,0,0,2020-09-12 08:00:00
15.600000000000001,0,0,0,2020-09-12 09:00:00
15.200000000000001,0,0,0,2020-09-12 10:00:00
15.9,25,249,43,2020-09-12 11:00:00
17.400000000000002,142,72,161,2020-09-12 12:00:00
19,78,765,419,2020-09-12 13:00:00
20.3,326,104,388,2020-09-12 14:00:00
21.3,382,216,536,2020-09-12 15:00:00
22.1,96,915,811,2020-09-12 16:00:00
22.6,429,235,617,2020-09-12 17:00:00
22.8,404,123,498,2020-09-12 18:00:00
22.6,360,99,428,2020-09-12 19:00:00
22.1,256,24,269,2020-09-12 20:00:00
21.200000000000003,161,9,165,2020-09-12 21:00:00
19.900000000000002,52,541,168,2020-09-12 22:00:00
17.900000000000002,11,99,13,2020-09-12 23:00:00
17.2,0,0,0,2020-09-13 00:00:00
16.7,0,0,0,2020-09-13 01:00:00
16.3,0,0,0,2020-09-13 02:00:00
16,0,0,0,2020-09-13 03:00:00
15.9,0,0,0,2020-09-13 04:00:00
15.9,0,0,0,2020-09-13 05:00:00
16.2,0,0,0,2020-09-13 06:00:00
16.5,0,0,0,2020-09-13 07:00:00
16.8,0,0,0,2020-09-13 08:00:00
16.900000000000002,0,0,0,2020-09-13 09:00:00
16.900000000000002,0,0,0,2020-09-13 10:00:00
18.400000000000002,26,178,39,2020-09-13 11:00:00
20.200000000000003,137,43,148,2020-09-13 12:00:00
21.8,88,706,399,2020-09-13 13:00:00
23.1,271,30,289,2020-09-13 14:00:00
24.1,366,95,433,2020-09-13 15:00:00
24.8,418,180,557,2020-09-13 16:00:00
25.3,340,10,348,2020-09-13 17:00:00
25.6,320,9,327,2020-09-13 18:00:00
25.6,278,8,283,2020-09-13 19:00:00
25.3,110,714,505,2020-09-13 20:00:00
24.8,182,19,190,2020-09-13 21:00:00
23.6,65,380,144,2020-09-13 22:00:00
22.200000000000003,0,0,0,2020-09-13 23:00:00
21.6,0,0,0,2020-09-14 00:00:00
21.200000000000003,0,0,0,2020-09-14 01:00:00
20.900000000000002,0,0,0,2020-09-14 02:00:00
20.700000000000003,0,0,0,2020-09-14 03:00:00
20.700000000000003,0,0,0,2020-09-14 04:00:00
20.700000000000003,0,0,0,2020-09-14 05:00:00
20.700000000000003,0,0,0,2020-09-14 06:00:00
20.5,0,0,0,2020-09-14 07:00:00
20.200000000000003,0,0,0,2020-09-14 08:00:00
19.900000000000002,0,0,0,2020-09-14 09:00:00
19.5,0,0,0,2020-09-14 10:00:00
19.6,22,0,22,2020-09-14 11:00:00
20.400000000000002,81,1,81,2020-09-14 12:00:00
21.3,210,157,279,2020-09-14 13:00:00
22.3,249,294,423,2020-09-14 14:00:00
23.1,246,558,639,2020-09-14 15:00:00
23.900000000000002,266,578,713,2020-09-14 16:00:00
24.6,481,164,611,2020-09-14 17:00:00
24.900000000000002,472,167,598,2020-09-14 18:00:00
25,416,152,519,2020-09-14 19:00:00
24.6,334,102,389,2020-09-14 20:00:00
23.700000000000003,211,23,220,2020-09-14 21:00:00
22,80,258,132,2020-09-14 22:00:00
20.1,0,0,0,2020-09-14 23:00:00
19,0,0,0,2020-09-15 00:00:00
17.900000000000002,0,0,0,2020-09-15 01:00:00
16.7,0,0,0,2020-09-15 02:00:00
15.600000000000001,0,0,0,2020-09-15 03:00:00
14.8,0,0,0,2020-09-15 04:00:00
14.100000000000001,0,0,0,2020-09-15 05:00:00
13.5,0,0,0,2020-09-15 06:00:00
13.100000000000001,0,0,0,2020-09-15 07:00:00
12.600000000000001,0,0,0,2020-09-15 08:00:00
12,0,0,0,2020-09-15 09:00:00
11.4,0,0,0,2020-09-15 10:00:00
12,22,155,32,2020-09-15 11:00:00
13.700000000000001,77,482,201,2020-09-15 12:00:00
15.3,107,661,395,2020-09-15 13:00:00
16.7,124,758,568,2020-09-15 14:00:00
17.900000000000002,223,627,663,2020-09-15 15:00:00
18.900000000000002,233,665,744,2020-09-15 16:00:00
19.6,234,676,766,2020-09-15 17:00:00
20,265,586,707,2020-09-15 18:00:00
19.900000000000002,249,538,610,2020-09-15 19:00:00
19.6,218,457,467,2020-09-15 20:00:00
18.8,163,334,291,2020-09-15 21:00:00
16.7,79,167,112,2020-09-15 22:00:00
14.9,0,0,0,2020-09-15 23:00:00
14.5,0,0,0,2020-09-16 00:00:00
14.100000000000001,0,0,0,2020-09-16 01:00:00
13.8,0,0,0,2020-09-16 02:00:00
13.600000000000001,0,0,0,2020-09-16 03:00:00
13.4,0,0,0,2020-09-16 04:00:00
13.3,0,0,0,2020-09-16 05:00:00
13.100000000000001,0,0,0,2020-09-16 06:00:00
12.9,0,0,0,2020-09-16 07:00:00
12.700000000000001,0,0,0,2020-09-16 08:00:00
12.5,0,0,0,2020-09-16 09:00:00
12.4,0,0,0,2020-09-16 10:00:00
13.5,15,40,17,2020-09-16 11:00:00
15.600000000000001,107,235,167,2020-09-16 12:00:00
17.8,178,390,347,2020-09-16 13:00:00
19.400000000000002,222,497,512,2020-09-16 14:00:00
20.3,315,410,601,2020-09-16 15:00:00
21.1,334,436,668,2020-09-16 16:00:00
21.5,343,438,686,2020-09-16 17:00:00
21.900000000000002,482,136,584,2020-09-16 18:00:00
22,281,445,578,2020-09-16 19:00:00
21.8,236,378,439,2020-09-16 20:00:00
21.200000000000003,162,288,270,2020-09-16 21:00:00
19.700000000000003,71,156,101,2020-09-16 22:00:00
18.3,0,0,0,2020-09-16 23:00:00
17.900000000000002,0,0,0,2020-09-17 00:00:00
17.5,0,0,0,2020-09-17 01:00:00
17.1,0,0,0,2020-09-17 02:00:00
16.5,0,0,0,2020-09-17 03:00:00
16.1,0,0,0,2020-09-17 04:00:00
15.8,0,0,0,2020-09-17 05:00:00
15.700000000000001,0,0,0,2020-09-17 06:00:00
15.3,0,0,0,2020-09-17 07:00:00
15.100000000000001,0,0,0,2020-09-17 08:00:00
14.9,0,0,0,2020-09-17 09:00:00
14.8,0,0,0,2020-09-17 10:00:00
15.600000000000001,13,45,16,2020-09-17 11:00:00
17,137,42,148,2020-09-17 12:00:00
18.5,243,107,289,2020-09-17 13:00:00
21,301,72,343,2020-09-17 14:00:00
22.3,348,78,402,2020-09-17 15:00:00
22.900000000000002,371,55,412,2020-09-17 16:00:00
23.200000000000003,423,256,622,2020-09-17 17:00:00
23,371,76,427,2020-09-17 18:00:00
22.8,379,108,450,2020-09-17 19:00:00
22.3,277,72,316,2020-09-17 20:00:00
21.6,172,16,178,2020-09-17 21:00:00
20.400000000000002,55,1,55,2020-09-17 22:00:00
19.8,0,0,0,2020-09-17 23:00:00
20,0,0,0,2020-09-18 00:00:00
20.200000000000003,0,0,0,2020-09-18 01:00:00
20.1,0,0,0,2020-09-18 02:00:00
19.3,0,0,0,2020-09-18 03:00:00
18.6,0,0,0,2020-09-18 04:00:00
18.3,0,0,0,2020-09-18 05:00:00
17.900000000000002,0,0,0,2020-09-18 06:00:00
17.3,0,0,0,2020-09-18 07:00:00
16.6,0,0,0,2020-09-18 08:00:00
16.1,0,0,0,2020-09-18 09:00:00
15.5,0,0,0,2020-09-18 10:00:00
15.4,14,39,17,2020-09-18 11:00:00
16.2,75,0,76,2020-09-18 12:00:00
17.5,214,45,234,2020-09-18 13:00:00
18.8,302,30,319,2020-09-18 14:00:00
19.900000000000002,357,231,516,2020-09-18 15:00:00
20.5,368,312,604,2020-09-18 16:00:00
21.1,370,328,624,2020-09-18 17:00:00
21.6,354,239,531,2020-09-18 18:00:00
21.900000000000002,303,384,555,2020-09-18 19:00:00
22,146,631,480,2020-09-18 20:00:00
21.400000000000002,97,594,314,2020-09-18 21:00:00
19.900000000000002,51,460,134,2020-09-18 22:00:00
17.8,0,0,0,2020-09-18 23:00:00
16.6,0,0,0,2020-09-19 00:00:00
15.3,0,0,0,2020-09-19 01:00:00
14.200000000000001,0,0,0,2020-09-19 02:00:00
13.4,0,0,0,2020-09-19 03:00:00
12.600000000000001,0,0,0,2020-09-19 04:00:00
11.8,0,0,0,2020-09-19 05:00:00
11.200000000000001,0,0,0,2020-09-19 06:00:00
10.600000000000001,0,0,0,2020-09-19 07:00:00
10.100000000000001,0,0,0,2020-09-19 08:00:00
9.700000000000001,0,0,0,2020-09-19 09:00:00
9.200000000000001,0,0,0,2020-09-19 10:00:00
9.700000000000001,18,310,34,2020-09-19 11:00:00
11.4,48,691,216,2020-09-19 12:00:00
13.200000000000001,63,840,417,2020-09-19 13:00:00
14.600000000000001,72,915,596,2020-09-19 14:00:00
15.9,78,954,732,2020-09-19 15:00:00
16.900000000000002,81,973,814,2020-09-19 16:00:00
17.7,83,977,834,2020-09-19 17:00:00
18.2,82,966,792,2020-09-19 18:00:00
18.5,77,941,689,2020-09-19 19:00:00
18.400000000000002,70,891,536,2020-09-19 20:00:00
17.900000000000002,58,792,344,2020-09-19 21:00:00
15.700000000000001,39,589,143,2020-09-19 22:00:00
13.100000000000001,0,0,0,2020-09-19 23:00:00
12.4,0,0,0,2020-09-20 00:00:00
12.100000000000001,0,0,0,2020-09-20 01:00:00
11.600000000000001,0,0,0,2020-09-20 02:00:00
11.200000000000001,0,0,0,2020-09-20 03:00:00
10.5,0,0,0,2020-09-20 04:00:00
10,0,0,0,2020-09-20 05:00:00
9.700000000000001,0,0,0,2020-09-20 06:00:00
9.5,0,0,0,2020-09-20 07:00:00
9.8,0,0,0,2020-09-20 08:00:00
9.9,0,0,0,2020-09-20 09:00:00
9.600000000000001,0,0,0,2020-09-20 10:00:00
9.9,17,256,30,2020-09-20 11:00:00
11.600000000000001,49,654,206,2020-09-20 12:00:00
13.4,157,419,333,2020-09-20 13:00:00
14.9,265,378,481,2020-09-20 14:00:00
15.9,84,923,714,2020-09-20 15:00:00
16.6,89,938,791,2020-09-20 16:00:00
17,92,935,808,2020-09-20 17:00:00
17.3,320,474,666,2020-09-20 18:00:00
17.400000000000002,84,897,664,2020-09-20 19:00:00
17.2,76,843,513,2020-09-20 20:00:00
16.7,63,747,329,2020-09-20 21:00:00
14.700000000000001,41,541,133,2020-09-20 22:00:00
12.100000000000001,0,0,0,2020-09-20 23:00:00
11.700000000000001,0,0,0,2020-09-21 00:00:00
11.3,0,0,0,2020-09-21 01:00:00
10.9,0,0,0,2020-09-21 02:00:00
10.700000000000001,0,0,0,2020-09-21 03:00:00
10.4,0,0,0,2020-09-21 04:00:00
9.9,0,0,0,2020-09-21 05:00:00
9.5,0,0,0,2020-09-21 06:00:00
9.200000000000001,0,0,0,2020-09-21 07:00:00
8.9,0,0,0,2020-09-21 08:00:00
8.5,0,0,0,2020-09-21 09:00:00
8.200000000000001,0,0,0,2020-09-21 10:00:00
9.1,17,193,26,2020-09-21 11:00:00
11.3,58,582,196,2020-09-21 12:00:00
14,81,755,395,2020-09-21 13:00:00
15.700000000000001,93,845,571,2020-09-21 14:00:00
16.900000000000002,112,872,703,2020-09-21 15:00:00
17.8,121,890,784,2020-09-21 16:00:00
18.5,125,885,798,2020-09-21 17:00:00
18.900000000000002,128,863,754,2020-09-21 18:00:00
19.1,123,820,649,2020-09-21 19:00:00
18.900000000000002,111,751,496,2020-09-21 20:00:00
18.2,88,633,310,2020-09-21 21:00:00
16.3,52,400,118,2020-09-21 22:00:00
15.200000000000001,0,0,0,2020-09-21 23:00:00
14.700000000000001,0,0,0,2020-09-22 00:00:00
13.8,0,0,0,2020-09-22 01:00:00
12.600000000000001,0,0,0,2020-09-22 02:00:00
11.4,0,0,0,2020-09-22 03:00:00
10.600000000000001,0,0,0,2020-09-22 04:00:00
10,0,0,0,2020-09-22 05:00:00
9.5,0,0,0,2020-09-22 06:00:00
9.3,0,0,0,2020-09-22 07:00:00
8.9,0,0,0,2020-09-22 08:00:00
8.4,0,0,0,2020-09-22 09:00:00
8,0,0,0,2020-09-22 10:00:00
8.700000000000001,16,180,23,2020-09-22 11:00:00
11.100000000000001,58,578,193,2020-09-22 12:00:00
14.4,79,756,391,2020-09-22 13:00:00
17.3,92,846,568,2020-09-22 14:00:00
18.900000000000002,102,890,702,2020-09-22 15:00:00
20.200000000000003,106,909,780,2020-09-22 16:00:00
21.3,108,913,799,2020-09-22 17:00:00
22.1,108,898,755,2020-09-22 18:00:00
22.5,104,857,648,2020-09-22 19:00:00
22.3,98,773,491,2020-09-22 20:00:00
21.6,88,612,299,2020-09-22 21:00:00
19.200000000000003,54,332,106,2020-09-22 22:00:00
17.3,0,0,0,2020-09-22 23:00:00
16.5,0,0,0,2020-09-23 00:00:00
15.600000000000001,0,0,0,2020-09-23 01:00:00
15,0,0,0,2020-09-23 02:00:00
14.4,0,0,0,2020-09-23 03:00:00
13.9,0,0,0,2020-09-23 04:00:00
13.4,0,0,0,2020-09-23 05:00:00
12.9,0,0,0,2020-09-23 06:00:00
12.5,0,0,0,2020-09-23 07:00:00
12.100000000000001,0,0,0,2020-09-23 08:00:00
11.9,0,0,0,2020-09-23 09:00:00
11.8,0,0,0,2020-09-23 10:00:00
12.700000000000001,15,139,21,2020-09-23 11:00:00
15,59,524,180,2020-09-23 12:00:00
18.3,84,695,368,2020-09-23 13:00:00
21.400000000000002,98,791,540,2020-09-23 14:00:00
23.400000000000002,103,849,672,2020-09-23 15:00:00
24.5,103,880,751,2020-09-23 16:00:00
25.3,102,887,769,2020-09-23 17:00:00
25.900000000000002,101,872,725,2020-09-23 18:00:00
26.1,92,852,629,2020-09-23 19:00:00
25.900000000000002,81,796,481,2020-09-23 20:00:00
25.200000000000003,67,689,300,2020-09-23 21:00:00
22.6,41,463,112,2020-09-23 22:00:00
20,0,0,0,2020-09-23 23:00:00
19.200000000000003,0,0,0,2020-09-24 00:00:00
18.2,0,0,0,2020-09-24 01:00:00
17.400000000000002,0,0,0,2020-09-24 02:00:00
16.7,0,0,0,2020-09-24 03:00:00
16.1,0,0,0,2020-09-24 04:00:00
15.700000000000001,0,0,0,2020-09-24 05:00:00
15.3,0,0,0,2020-09-24 06:00:00
15.200000000000001,0,0,0,2020-09-24 07:00:00
15.100000000000001,0,0,0,2020-09-24 08:00:00
14.9,0,0,0,2020-09-24 09:00:00
14.700000000000001,0,0,0,2020-09-24 10:00:00
15.200000000000001,13,0,13,2020-09-24 11:00:00
16.8,102,22,107,2020-09-24 12:00:00
18.400000000000002,156,21,164,2020-09-24 13:00:00
20.3,260,197,369,2020-09-24 14:00:00
21.900000000000002,305,343,534,2020-09-24 15:00:00
23,299,31,322,2020-09-24 16:00:00
23.8,215,5,219,2020-09-24 17:00:00
24.3,275,24,292,2020-09-24 18:00:00
24.3,210,14,219,2020-09-24 19:00:00
23.900000000000002,176,14,183,2020-09-24 20:00:00
22.900000000000002,44,0,45,2020-09-24 21:00:00
20.900000000000002,51,5,52,2020-09-24 22:00:00
19.200000000000003,0,0,0,2020-09-24 23:00:00
18.7,0,0,0,2020-09-25 00:00:00
17.900000000000002,0,0,0,2020-09-25 01:00:00
17.2,0,0,0,2020-09-25 02:00:00
16.6,0,0,0,2020-09-25 03:00:00
16,0,0,0,2020-09-25 04:00:00
15.5,0,0,0,2020-09-25 05:00:00
15.100000000000001,0,0,0,2020-09-25 06:00:00
14.8,0,0,0,2020-09-25 07:00:00
14.5,0,0,0,2020-09-25 08:00:00
14.200000000000001,0,0,0,2020-09-25 09:00:00
13.9,0,0,0,2020-09-25 10:00:00
14.700000000000001,11,51,13,2020-09-25 11:00:00
17,119,89,138,2020-09-25 12:00:00
19.700000000000003,203,182,276,2020-09-25 13:00:00
22.700000000000003,257,258,399,2020-09-25 14:00:00
24.1,327,253,494,2020-09-25 15:00:00
24.8,332,240,507,2020-09-25 16:00:00
25.3,321,286,533,2020-09-25 17:00:00
25.400000000000002,315,264,501,2020-09-25 18:00:00
25,246,29,264,2020-09-25 19:00:00
24.400000000000002,203,356,378,2020-09-25 20:00:00
23.3,150,261,236,2020-09-25 21:00:00
21.400000000000002,64,3,64,2020-09-25 22:00:00
19.8,0,0,0,2020-09-25 23:00:00
19.1,0,0,0,2020-09-26 00:00:00
18.3,0,0,0,2020-09-26 01:00:00
17.6,0,0,0,2020-09-26 02:00:00
17.1,0,0,0,2020-09-26 03:00:00
16.6,0,0,0,2020-09-26 04:00:00
16.5,0,0,0,2020-09-26 05:00:00
16.1,0,0,0,2020-09-26 06:00:00
15.700000000000001,0,0,0,2020-09-26 07:00:00
15.8,0,0,0,2020-09-26 08:00:00
16.400000000000002,0,0,0,2020-09-26 09:00:00
16.400000000000002,0,0,0,2020-09-26 10:00:00
16.6,3,0,3,2020-09-26 11:00:00
18.900000000000002,56,0,56,2020-09-26 12:00:00
20.900000000000002,171,14,177,2020-09-26 13:00:00
22.400000000000002,254,39,275,2020-09-26 14:00:00
23.3,306,41,333,2020-09-26 15:00:00
24.3,185,0,185,2020-09-26 16:00:00
24.900000000000002,346,79,404,2020-09-26 17:00:00
24.8,322,68,370,2020-09-26 18:00:00
24.200000000000003,288,53,321,2020-09-26 19:00:00
23.6,212,25,225,2020-09-26 20:00:00
22.900000000000002,65,632,269,2020-09-26 21:00:00
21.900000000000002,38,387,91,2020-09-26 22:00:00
20.5,0,0,0,2020-09-26 23:00:00
19.700000000000003,0,0,0,2020-09-27 00:00:00
19,0,0,0,2020-09-27 01:00:00
18.7,0,0,0,2020-09-27 02:00:00
18.7,0,0,0,2020-09-27 03:00:00
18.400000000000002,0,0,0,2020-09-27 04:00:00
18.6,0,0,0,2020-09-27 05:00:00
18.900000000000002,0,0,0,2020-09-27 06:00:00
19.200000000000003,0,0,0,2020-09-27 07:00:00
19.3,0,0,0,2020-09-27 08:00:00
19.5,0,0,0,2020-09-27 09:00:00
19.400000000000002,0,0,0,2020-09-27 10:00:00
19.700000000000003,12,113,15,2020-09-27 11:00:00
20.8,52,515,164,2020-09-27 12:00:00
22.3,179,18,186,2020-09-27 13:00:00
23.900000000000002,161,1,161,2020-09-27 14:00:00
25.200000000000003,298,56,335,2020-09-27 15:00:00
26,100,851,712,2020-09-27 16:00:00
26.400000000000002,305,462,644,2020-09-27 17:00:00
26.400000000000002,247,2,248,2020-09-27 18:00:00
26.1,300,64,339,2020-09-27 19:00:00
25.400000000000002,254,104,304,2020-09-27 20:00:00
24.400000000000002,110,3,111,2020-09-27 21:00:00
23.1,43,296,82,2020-09-27 22:00:00
21.900000000000002,0,0,0,2020-09-27 23:00:00
21.3,0,0,0,2020-09-28 00:00:00
21,0,0,0,2020-09-28 01:00:00
20.8,0,0,0,2020-09-28 02:00:00
20.6,0,0,0,2020-09-28 03:00:00
20.400000000000002,0,0,0,2020-09-28 04:00:00
20.200000000000003,0,0,0,2020-09-28 05:00:00
20.200000000000003,0,0,0,2020-09-28 06:00:00
20.1,0,0,0,2020-09-28 07:00:00
20.1,0,0,0,2020-09-28 08:00:00
20,0,0,0,2020-09-28 09:00:00
19.900000000000002,0,0,0,2020-09-28 10:00:00
19.900000000000002,5,0,5,2020-09-28 11:00:00
20.200000000000003,94,38,102,2020-09-28 12:00:00
20.700000000000003,148,25,157,2020-09-28 13:00:00
21.6,238,69,275,2020-09-28 14:00:00
23.1,261,6,265,2020-09-28 15:00:00
24.1,355,89,418,2020-09-28 16:00:00
24.6,383,160,500,2020-09-28 17:00:00
25.200000000000003,103,827,675,2020-09-28 18:00:00
25.400000000000002,98,796,579,2020-09-28 19:00:00
25.1,245,186,333,2020-09-28 20:00:00
24.5,70,609,260,2020-09-28 21:00:00
23.1,39,346,82,2020-09-28 22:00:00
21.5,0,0,0,2020-09-28 23:00:00
20.5,0,0,0,2020-09-29 00:00:00
19.900000000000002,0,0,0,2020-09-29 01:00:00
19.5,0,0,0,2020-09-29 02:00:00
19.200000000000003,0,0,0,2020-09-29 03:00:00
19,0,0,0,2020-09-29 04:00:00
18.900000000000002,0,0,0,2020-09-29 05:00:00
18.8,0,0,0,2020-09-29 06:00:00
18.8,0,0,0,2020-09-29 07:00:00
18.8,0,0,0,2020-09-29 08:00:00
19,0,0,0,2020-09-29 09:00:00
19,0,0,0,2020-09-29 10:00:00
